Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.778,20.138,750,749,-0.00223,17.035,15.905,12.6,-1
1,84.778,20.138,750,749,-0.00223,17.035,15.905,12.6,-1
2,84.779,20.137,750,749,-0.00215,17.022,15.867,12.6,-1
3,84.778,20.138,750,749,-0.00206,17.007,15.888,12.6,-1
4,84.778,20.139,750,749,-0.00223,17.05,15.909,12.61,-1
5,84.778,20.139,750,749,-0.00179,17.02,15.921,12.61,-1
6,84.778,20.141,750,749,-0.00206,17.043,15.842,12.61,-1
7,84.778,20.143,750,749,-0.00211,17.029,15.85,12.61,-1
8,84.777,20.142,750,749,-0.00205,17.041,15.848,12.61,-1
9,84.778,20.143,750,749,-0.00191,17.001,15.86,12.61,-1
10,84.778,20.143,750,749,-0.00209,17.041,15.903,12.62,-1
11,84.778,20.143,750,749,-0.00242,17.038,15.876,12.62,-1
12,84.778,20.143,750,749,-0.00232,17.015,15.901,12.62,-1
13,84.778,20.145,750,749,-0.00216,17.053,15.904,12.62,-1
14,84.778,20.145,750,749,-0.00156,17.022,15.933,12.62,-1
15,84.778,20.147,750,749,-0.00197,17.041,15.91,12.62,-1
16,84.778,20.148,750,749,-0.00233,17.042,15.9,12.63,-1
17,84.779,20.147,750,749,-0.00222,17.038,15.907,12.63,-1
18,84.779,20.148,750,749,-0.00211,17.028,15.934,12.63,-1
19,84.778,20.149,750,749,-0.00189,17.058,15.906,12.63,-1
20,84.778,20.149,750,749,-0.00207,17.028,15.876,12.63,-1
21,84.778,20.149,750,749,-0.00181,17.063,15.855,12.63,-1
22,84.778,20.151,750,749,-0.00214,17.027,15.859,12.64,-1
23,84.778,20.152,750,750,-0.00243,17.05,15.868,12.64,-1
24,84.777,20.153,750,750,-0.0022,17.049,15.873,12.64,-1
25,84.778,20.154,750,750,-0.00219,17.026,15.828,12.64,-1
26,84.778,20.154,750,750,-0.00208,17.046,15.875,12.64,-1
27,84.778,20.155,750,750,-0.00191,17.037,15.856,12.64,-1
28,84.778,20.157,750,750,-0.00193,17.052,15.807,12.65,-1
29,84.778,20.157,750,751,-0.00222,17.049,15.825,12.65,-1
30,84.777,20.158,750,751,-0.00187,17.044,15.834,12.65,-1
31,84.777,20.16,750,751,-0.00191,17.071,15.843,12.65,-1
32,84.777,20.161,750,751,-0.00198,17.042,15.813,12.65,-1
33,84.777,20.161,750,750,-0.00197,17.046,15.79,12.66,-1
34,84.777,20.161,750,751,-0.00216,17.038,15.8,12.66,-1
35,84.777,20.163,750,751,-0.00218,17.049,15.797,12.66,-1
36,84.777,20.163,750,751,-0.00211,17.035,15.799,12.66,-1
37,84.777,20.164,750,750,-0.00222,17.058,15.826,12.66,-1
38,84.777,20.164,750,751,-0.00203,17.035,15.793,12.67,-1
39,84.777,20.166,750,751,-0.00187,17.051,15.782,12.67,-1
40,84.777,20.167,750,750,-0.00202,17.072,15.792,12.67,-1
41,84.777,20.168,750,750,-0.0023,17.067,15.803,12.67,-1
42,84.777,20.169,750,750,-0.00224,17.058,15.764,12.67,-1
43,84.777,20.169,750,750,-0.0021,17.084,15.78,12.67,-1
44,84.777,20.169,750,750,-0.00203,17.064,15.752,12.68,-1
45,84.777,20.171,750,750,-0.00192,17.073,15.75,12.68,-1
46,84.777,20.171,750,750,-0.00205,17.056,15.777,12.68,-1
47,84.777,20.172,750,750,-0.0022,17.043,15.79,12.68,-1
48,84.777,20.174,750,750,-0.00185,17.036,15.804,12.68,-1
49,84.777,20.173,750,751,-0.00215,17.061,15.762,12.69,-1
50,84.777,20.174,750,751,-0.00217,17.04,15.832,12.69,-1
51,84.777,20.175,750,751,-0.00209,17.055,15.761,12.69,-1
52,84.777,20.175,750,751,-0.00215,17.081,15.763,12.69,-1
53,84.777,20.176,750,751,-0.002,17.073,15.838,12.7,-1
54,84.777,20.176,750,751,-0.00187,17.104,15.894,12.7,-1
55,84.777,20.178,750,751,-0.00192,17.066,15.887,12.7,-1
56,84.777,20.177,750,751,-0.00227,17.08,15.889,12.7,-1
57,84.776,20.177,750,754,-0.00235,17.047,15.924,12.7,-1
58,84.776,20.179,750,756,-0.00241,17.078,15.909,12.71,-1
59,84.776,20.179,750,757,-0.00222,17.081,15.901,12.71,-1
60,84.776,20.181,750,758,-0.00194,17.087,15.895,12.71,-1
61,84.776,20.18,750,758,-0.00201,17.075,15.916,12.71,-1
62,84.776,20.181,750,758,-0.00211,17.057,16.017,12.71,-1
63,84.775,20.181,750,757,-0.00196,17.064,15.984,12.72,-1
64,84.775,20.181,750,757,-0.00191,17.109,16.054,12.72,115
65,84.775,20.181,750,757,-0.00191,17.109,16.054,12.72,-1
66,84.775,20.182,750,757,-0.00221,17.138,15.998,12.72,-1
67,84.774,20.183,750,757,-0.00187,17.066,16.016,12.72,-1
68,84.775,20.183,750,757,-0.00217,17.062,15.987,12.73,-1
69,84.775,20.184,750,756,-0.00211,17.08,16.026,12.73,-1
70,84.775,20.184,750,756,-0.00196,17.078,16.043,12.73,-1
71,84.774,20.178,750,748,-0.00207,17.082,15.974,12.73,-1
72,84.774,20.188,750,734,0.01525,17.072,15.99,12.73,-1
73,84.774,20.165,750,719,0.04036,17.123,15.955,12.74,-1
74,84.775,20.194,750,725,0.05228,17.074,15.947,12.74,-1
75,84.775,20.175,750,738,0.05528,17.09,15.964,12.74,102
76,84.775,20.13,750,748,0.05525,17.082,15.958,12.74,-1
77,84.775,20.071,750,754,0.05381,17.089,15.976,12.75,-1
78,84.776,20.02,750,757,0.05199,17.078,15.998,12.75,-1
79,84.775,19.984,750,758,0.05088,17.1,16.016,12.75,-1
80,84.775,19.964,750,758,0.04907,17.064,16.107,12.75,-1
81,84.775,19.958,750,758,0.04843,17.077,15.982,12.75,-1
82,84.775,19.965,750,757,0.04623,17.089,15.979,12.76,-1
83,84.774,19.978,750,757,0.04512,17.123,15.956,12.76,-1
84,84.774,19.991,750,756,0.04412,17.104,15.945,12.76,-1
85,84.773,20.004,750,756,0.04315,17.133,15.946,12.76,-1
86,84.773,20.019,750,755,0.0423,17.078,15.987,12.77,-1
87,84.773,20.031,750,755,0.0413,17.106,15.944,12.77,-1
88,84.773,20.043,750,755,0.04043,17.129,15.994,12.77,-1
89,84.773,20.055,750,755,0.03933,17.118,15.909,12.77,-1
90,84.773,20.067,750,755,0.03848,17.119,15.912,12.78,-1
91,84.773,20.078,750,755,0.03782,17.115,15.901,12.78,-1
92,84.773,20.088,750,754,0.03703,17.114,15.944,12.78,-1
93,84.772,20.096,750,754,0.03619,17.096,15.884,12.78,-1
94,84.772,20.104,750,754,0.03558,17.119,15.907,12.78,-1
95,84.772,20.111,750,753,0.03482,17.096,15.88,12.79,-1
96,84.771,20.119,750,753,0.03444,17.123,15.901,12.79,-1
97,84.772,20.125,750,753,0.03373,17.122,15.908,12.79,-1
98,84.771,20.13,750,753,0.0333,17.109,15.862,12.79,-1
99,84.772,20.135,750,753,0.03337,17.09,15.904,12.8,-1
100,84.772,20.14,750,753,0.03231,17.105,15.851,12.8,-1
101,84.772,20.145,750,754,0.03188,17.108,15.868,12.8,-1
102,84.771,20.149,750,754,0.03129,17.124,15.86,12.8,-1
103,84.772,20.155,750,754,0.03084,17.132,15.828,12.8,-1
104,84.772,20.159,750,753,0.03048,17.13,15.856,12.81,-1
105,84.772,20.161,750,753,0.03006,17.159,15.842,12.81,-1
106,84.772,20.165,750,753,0.0296,17.101,15.834,12.81,-1
107,84.772,20.167,750,753,0.02949,17.14,15.877,12.81,-1
108,84.772,20.171,750,753,0.02939,17.108,15.844,12.82,-1
109,84.771,20.176,750,752,0.02903,17.108,15.849,12.82,-1
110,84.771,20.177,750,752,0.02943,17.143,15.8,12.82,-1
111,84.771,20.178,750,752,0.02871,17.143,15.805,12.82,-1
112,84.771,20.182,750,752,0.02803,17.109,15.819,12.83,-1
113,84.771,20.183,750,752,0.02754,17.119,15.835,12.83,-1
114,84.771,20.186,750,752,0.02726,17.164,15.816,12.83,-1
115,84.771,20.187,750,752,0.0268,17.119,15.832,12.83,-1
116,84.771,20.189,750,752,0.02659,17.132,15.806,12.84,-1
117,84.771,20.19,750,752,0.02642,17.132,15.791,12.84,-1
118,84.772,20.192,750,752,0.02614,17.116,15.817,12.84,-1
119,84.771,20.194,750,752,0.02621,17.163,15.783,12.84,-1
120,84.771,20.195,750,752,0.02634,17.119,15.791,12.85,-1
