Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.08,19.942,750,750,-0.00268,33.276,29.636,26.75,-1
1,84.08,19.942,750,750,-0.00268,33.276,29.636,26.75,-1
2,84.079,19.941,750,750,-0.00281,33.27,29.674,26.75,-1
3,84.079,19.942,750,750,-0.00286,33.267,29.733,26.76,-1
4,84.079,19.941,750,750,-0.00316,33.274,29.775,26.76,-1
5,84.079,19.941,750,750,-0.00302,33.279,29.795,26.77,-1
6,84.079,19.941,750,750,-0.00277,33.306,29.81,26.77,-1
7,84.079,19.941,750,750,-0.00287,33.291,29.801,26.77,-1
8,84.079,19.94,750,750,-0.0027,33.276,29.817,26.78,-1
9,84.079,19.939,750,750,-0.00259,33.242,29.821,26.78,-1
10,84.079,19.939,750,750,-0.00247,33.248,29.855,26.78,-1
11,84.079,19.938,750,750,-0.00264,33.265,29.866,26.79,-1
12,84.079,19.939,750,750,-0.00293,33.266,29.916,26.79,-1
13,84.079,19.938,750,750,-0.00298,33.279,29.928,26.79,-1
14,84.078,19.938,750,750,-0.00288,33.304,29.961,26.8,-1
15,84.079,19.938,750,750,-0.00286,33.292,29.981,26.8,-1
16,84.078,19.939,750,750,-0.00272,33.274,30.027,26.8,-1
17,84.079,19.938,750,750,-0.00295,33.267,30.027,26.81,-1
18,84.079,19.937,750,750,-0.00259,33.259,30.069,26.81,-1
19,84.079,19.938,750,750,-0.003,33.236,30.085,26.81,-1
20,84.079,19.938,750,750,-0.00285,33.217,30.107,26.82,-1
21,84.078,19.937,750,750,-0.00286,33.215,30.131,26.82,-1
22,84.078,19.937,750,750,-0.00304,33.18,30.213,26.82,-1
23,84.078,19.937,750,750,-0.00288,33.186,30.213,26.83,-1
24,84.078,19.936,750,750,-0.0032,33.193,30.254,26.83,-1
25,84.077,19.936,750,750,-0.00317,33.191,30.286,26.83,-1
26,84.077,19.936,750,750,-0.00271,33.194,30.293,26.84,-1
27,84.077,19.936,750,750,-0.00254,33.191,30.299,26.84,-1
28,84.077,19.936,750,750,-0.0026,33.197,30.328,26.84,-1
29,84.077,19.936,750,750,-0.00266,33.208,30.311,26.85,-1
30,84.077,19.936,750,750,-0.00236,33.209,30.354,26.85,-1
31,84.077,19.935,750,750,-0.00251,33.202,30.343,26.85,-1
32,84.077,19.935,750,750,-0.00248,33.197,30.388,26.86,-1
33,84.077,19.935,750,750,-0.00254,33.199,30.406,26.86,-1
34,84.077,19.934,750,750,-0.00265,33.213,30.412,26.87,-1
35,84.077,19.934,750,750,-0.00282,33.188,30.361,26.87,-1
