Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.09,19.658,750,747,0.01385,24.35,22.079,30.3,-1
1,84.09,19.658,750,747,0.01385,24.35,22.079,30.3,-1
2,84.09,19.643,750,748,0.00368,24.335,22.055,30.3,-1
3,84.091,19.637,750,749,-0.00043,24.331,22.055,30.29,-1
4,84.091,19.642,750,749,-0.00205,24.343,22.049,30.29,-1
5,84.091,19.649,750,749,-0.00282,24.331,22.039,30.29,-1
6,84.091,19.657,750,749,-0.00296,24.322,22.028,30.29,-1
7,84.092,19.661,750,750,-0.00269,24.32,22.008,30.29,-1
8,84.091,19.665,750,750,-0.00271,24.325,22.015,30.29,-1
9,84.092,19.669,750,750,-0.00269,24.315,22.031,30.29,-1
10,84.092,19.671,750,750,-0.00316,24.312,22.005,30.29,-1
11,84.092,19.672,750,750,-0.00289,24.328,21.966,30.28,-1
12,84.092,19.673,750,750,-0.0029,24.316,22,30.28,-1
13,84.093,19.673,750,750,-0.0026,24.312,21.954,30.28,-1
14,84.093,19.673,750,750,-0.00292,24.267,21.92,30.28,-1
15,84.093,19.675,750,750,-0.00274,24.282,21.941,30.28,-1
16,84.093,19.675,750,750,-0.00285,24.244,21.917,30.28,-1
17,84.093,19.675,750,750,-0.00279,24.22,21.905,30.28,-1
18,84.094,19.675,750,750,-0.00273,24.212,21.871,30.28,-1
19,84.095,19.676,750,750,-0.00291,24.171,21.79,30.27,-1
20,84.095,19.676,750,750,-0.00295,24.158,21.775,30.27,-1
21,84.094,19.675,750,750,-0.00279,24.112,21.716,30.27,-1
22,84.094,19.675,750,750,-0.003,24.082,21.656,30.27,-1
23,84.094,19.675,750,750,-0.00289,24.052,21.621,30.27,-1
24,84.095,19.675,750,750,-0.00307,24.017,21.586,30.27,-1
25,84.095,19.676,750,750,-0.00339,23.976,21.51,30.27,-1
26,84.095,19.676,750,750,-0.00288,23.962,21.466,30.27,-1
27,84.095,19.676,750,750,-0.00287,23.935,21.429,30.26,-1
28,84.095,19.677,750,750,-0.00304,23.884,21.381,30.26,-1
29,84.095,19.676,750,750,-0.00301,23.869,21.371,30.26,-1
30,84.095,19.677,750,750,-0.00315,23.836,21.352,30.26,-1
31,84.095,19.677,750,750,-0.00283,23.816,21.297,30.26,-1
32,84.096,19.677,750,750,-0.00309,23.815,21.26,30.26,-1
33,84.096,19.677,750,750,-0.00324,23.784,21.214,30.26,-1
34,84.096,19.677,750,750,-0.00298,23.78,21.161,30.25,-1
35,84.095,19.678,750,750,-0.00268,23.774,21.118,30.25,-1
36,84.095,19.678,750,750,-0.00277,23.761,21.112,30.25,-1
37,84.095,19.678,750,750,-0.00286,23.741,21.086,30.25,-1
38,84.095,19.677,750,750,-0.00294,23.735,21.113,30.25,-1
39,84.095,19.677,750,750,-0.00298,23.717,21.116,30.25,-1
40,84.095,19.677,750,750,-0.0033,23.695,21.124,30.25,-1
41,84.095,19.678,750,750,-0.00317,23.698,21.13,30.24,-1
42,84.095,19.678,750,750,-0.00323,23.69,21.128,30.24,-1
43,84.095,19.678,750,750,-0.0029,23.7,21.141,30.24,-1
44,84.094,19.679,750,750,-0.00279,23.702,21.152,30.24,-1
45,84.095,19.678,750,750,-0.00264,23.718,21.137,30.24,-1
46,84.095,19.678,750,750,-0.00283,23.708,21.15,30.24,-1
47,84.096,19.677,750,750,-0.00314,23.703,21.123,30.24,-1
48,84.096,19.677,750,750,-0.00308,23.731,21.133,30.24,-1
49,84.096,19.678,750,750,-0.00291,23.749,21.091,30.23,-1
50,84.097,19.678,750,750,-0.00303,23.727,21.093,30.23,-1
51,84.097,19.678,750,750,-0.00285,23.739,21.063,30.23,-1
52,84.097,19.678,750,750,-0.00297,23.742,21.077,30.23,-1
53,84.097,19.677,750,750,-0.00308,23.756,21.049,30.23,-1
54,84.097,19.678,750,750,-0.00312,23.757,21.068,30.23,-1
55,84.097,19.677,750,750,-0.00296,23.773,21.045,30.23,-1
56,84.097,19.678,750,750,-0.00258,23.776,21.027,30.23,-1
57,84.097,19.678,750,750,-0.00267,23.792,21.021,30.22,-1
58,84.096,19.678,750,750,-0.00278,23.771,20.967,30.22,-1
59,84.097,19.677,750,750,-0.00293,23.773,20.944,30.22,-1
60,84.097,19.677,750,750,-0.00295,23.784,20.931,30.22,-1
61,84.097,19.678,750,750,-0.00275,23.793,20.917,30.22,-1
62,84.097,19.678,750,750,-0.00294,23.805,20.902,30.22,-1
63,84.097,19.677,750,750,-0.00302,23.791,20.904,30.22,-1
64,84.097,19.678,750,750,-0.00318,23.818,20.878,30.21,-1
65,84.097,19.678,750,750,-0.00284,23.808,20.846,30.21,-1
66,84.097,19.679,750,750,-0.00286,23.812,20.873,30.21,-1
67,84.097,19.679,750,750,-0.00285,23.839,20.868,30.21,-1
68,84.097,19.678,750,750,-0.00268,23.847,20.858,30.21,-1
69,84.097,19.678,750,750,-0.0031,23.843,20.852,30.21,-1
70,84.097,19.678,750,750,-0.00295,23.849,20.824,30.21,-1
71,84.097,19.678,750,750,-0.00212,23.858,20.828,30.2,-1
72,84.098,19.678,750,750,-0.00224,23.835,20.795,30.2,-1
73,84.097,19.678,750,750,-0.00303,23.848,20.803,30.2,-1
74,84.097,19.678,750,750,-0.00306,23.842,20.807,30.2,-1
75,84.098,19.678,750,750,-0.00293,23.857,20.81,30.2,-1
76,84.097,19.678,750,750,-0.00245,23.836,20.798,30.2,-1
