Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,83.757,20.47,750,751,0.00694,21.408,21.098,25.88,-1
1,83.757,20.47,750,751,0.00694,21.408,21.098,25.88,-1
2,83.756,20.47,750,751,0.00708,21.35,21.099,25.88,-1
3,83.757,20.471,750,751,0.00685,21.371,21.111,25.88,-1
4,83.757,20.472,750,751,0.00698,21.393,21.134,25.88,-1
5,83.757,20.472,750,751,0.00715,21.346,21.117,25.88,-1
6,83.757,20.471,750,751,0.00681,21.354,21.097,25.88,-1
7,83.757,20.471,750,751,0.007,21.352,21.107,25.88,-1
8,83.757,20.47,750,751,0.00688,21.37,21.082,25.88,-1
9,83.757,20.47,750,751,0.00691,21.35,21.096,25.88,-1
10,83.757,20.47,750,751,0.00703,21.348,21.123,25.88,-1
11,83.757,20.469,750,751,0.0071,21.349,21.11,25.88,-1
12,83.757,20.47,750,751,0.00671,21.371,21.113,25.88,-1
13,83.757,20.47,750,751,0.007,21.351,21.082,25.88,-1
14,83.756,20.472,750,751,0.00706,21.379,21.13,25.88,-1
15,83.757,20.47,750,751,0.00693,21.367,21.09,25.88,-1
16,83.757,20.47,750,751,0.00686,21.354,21.088,25.88,-1
17,83.757,20.47,750,751,0.00698,21.365,21.127,25.89,-1
18,83.756,20.471,750,751,0.00672,21.362,21.098,25.89,-1
19,83.756,20.47,750,751,0.00698,21.393,21.114,25.89,-1
20,83.756,20.47,750,751,0.00709,21.391,21.136,25.89,-1
21,83.756,20.47,750,751,0.00709,21.394,21.15,25.89,-1
22,83.756,20.471,750,751,0.00695,21.387,21.124,25.89,-1
23,83.756,20.471,750,751,0.00696,21.347,21.147,25.89,-1
24,83.756,20.472,750,751,0.00708,21.38,21.116,25.89,-1
25,83.755,20.471,750,751,0.00713,21.383,21.144,25.89,-1
26,83.756,20.469,750,751,0.0079,21.378,21.145,25.89,-1
27,83.755,20.47,750,751,0.0066,21.354,21.117,25.89,-1
28,83.755,20.47,750,751,0.00567,21.351,21.117,25.89,-1
29,83.755,20.469,750,751,0.00545,21.379,21.132,25.89,-1
30,83.756,20.47,750,751,0.00549,21.349,21.181,25.89,-1
31,83.755,20.47,750,751,0.00524,21.355,21.132,25.89,-1
32,83.755,20.47,750,751,0.00515,21.387,21.179,25.89,-1
33,83.755,20.47,750,751,0.00514,21.349,21.166,25.9,-1
