Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,83.962,19.938,750,749,-0.00291,31.162,31.495,31.22,-1
1,83.962,19.938,750,749,-0.00291,31.162,31.495,31.22,-1
2,83.962,19.938,750,749,-0.00311,31.158,31.522,31.22,-1
3,83.962,19.938,750,749,-0.00348,31.173,31.529,31.22,-1
4,83.962,19.938,750,749,-0.00313,31.19,31.565,31.22,-1
5,83.962,19.937,750,749,-0.00304,31.217,31.594,31.23,-1
6,83.962,19.938,750,749,-0.00311,31.227,31.607,31.23,-1
7,83.961,19.937,750,749,-0.00294,31.263,31.66,31.23,-1
8,83.961,19.938,750,749,-0.00379,31.229,31.718,31.23,-1
9,83.961,19.938,750,749,-0.00339,31.264,31.706,31.23,-1
10,83.961,19.937,750,749,0.00095,31.284,31.707,31.24,-1
11,83.961,19.938,750,749,-0.00419,31.285,31.762,31.24,-1
12,83.961,19.938,750,749,-0.00293,31.333,31.804,31.24,-1
13,83.961,19.938,750,749,-0.00268,31.323,31.824,31.25,-1
14,83.961,19.938,750,749,-0.00304,31.324,31.834,31.25,-1
15,83.96,19.938,750,749,-0.00323,31.359,31.84,31.25,-1
16,83.96,19.938,750,749,-0.00424,31.362,31.836,31.25,-1
17,83.959,19.939,750,749,-0.00415,31.366,31.84,31.25,-1
18,83.959,19.938,750,749,-0.00296,31.372,31.861,31.26,-1
19,83.959,19.938,750,749,-0.00316,31.384,31.838,31.26,-1
20,83.959,19.938,750,749,-0.00294,31.423,31.848,31.26,-1
21,83.959,19.938,750,749,-0.0029,31.401,31.855,31.26,-1
22,83.959,19.938,750,749,-0.00402,31.418,31.864,31.27,-1
23,83.959,19.938,750,749,-0.00261,31.393,31.876,31.27,-1
24,83.959,19.937,750,749,-0.00334,31.403,31.884,31.27,-1
25,83.959,19.937,750,749,-0.00324,31.424,31.884,31.27,-1
26,83.959,19.936,750,749,-0.00293,31.405,31.888,31.27,-1
27,83.959,19.936,750,749,-0.00378,31.414,31.902,31.28,-1
28,83.959,19.936,750,749,-0.00328,31.461,31.936,31.28,-1
29,83.959,19.936,750,749,-0.00307,31.475,31.94,31.28,-1
30,83.959,19.936,750,749,-0.00289,31.513,31.967,31.28,-1
31,83.959,19.936,750,749,-0.00304,31.538,31.96,31.29,-1
32,83.959,19.936,750,749,-0.00308,31.581,31.95,31.29,-1
33,83.959,19.936,750,749,-0.00302,31.558,31.962,31.29,-1
34,83.959,19.936,750,749,-0.00313,31.575,31.931,31.29,-1
35,83.959,19.935,750,749,-0.00334,31.591,31.979,31.3,-1
