Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.845,20.054,750,744,-0.00332,19.63,18.51,20.61,-1
1,84.845,20.054,750,744,-0.00332,19.63,18.51,20.61,-1
2,84.845,20.054,750,744,-0.00158,19.614,18.537,20.61,-1
3,84.845,20.055,750,744,0.00143,19.619,18.506,20.61,-1
4,84.845,20.056,750,744,-0.00146,19.668,18.522,20.62,-1
5,84.845,20.055,750,744,-0.00046,19.62,18.526,20.62,-1
6,84.845,20.056,750,744,-0.00036,19.611,18.535,20.62,-1
7,84.845,20.055,750,744,-0.00046,19.619,18.55,20.62,-1
8,84.845,20.057,750,744,-0.00106,19.617,18.5,20.62,-1
9,84.844,20.057,750,744,0.0006,19.615,18.523,20.62,-1
10,84.844,20.058,750,744,0.0005,19.637,18.515,20.63,-1
11,84.845,20.058,750,744,0.00017,19.622,18.566,20.63,-1
12,84.845,20.059,750,744,-0.00027,19.614,18.603,20.63,-1
13,84.844,20.06,750,744,-0.00037,19.648,18.501,20.63,-1
14,84.844,20.061,750,744,-0.0002,19.614,18.535,20.63,-1
15,84.844,20.064,750,744,0.00027,19.616,18.519,20.63,-1
16,84.844,20.065,750,744,-0.00002,19.613,18.59,20.63,-1
17,84.845,20.066,750,744,-0.00051,19.644,18.508,20.64,-1
18,84.845,20.066,750,744,-0.00045,19.625,18.501,20.64,-1
19,84.845,20.068,750,744,-0.0004,19.639,18.511,20.64,-1
20,84.845,20.068,750,744,-0.00039,19.694,18.508,20.64,-1
21,84.845,20.068,750,744,-0.00019,19.621,18.552,20.64,-1
22,84.845,20.068,750,744,-0.00043,19.621,18.592,20.64,-1
23,84.845,20.069,750,744,-0.00035,19.656,18.53,20.65,-1
24,84.844,20.068,750,744,-0.0007,19.619,18.531,20.65,-1
25,84.844,20.068,750,744,-0.00058,19.693,18.526,20.65,-1
26,84.844,20.067,750,745,-0.00061,19.645,18.518,20.65,-1
27,84.844,20.069,750,745,-0.00055,19.623,18.544,20.65,-1
28,84.845,20.07,750,745,-0.00065,19.627,18.56,20.65,-1
29,84.844,20.071,750,745,-0.00073,19.616,18.57,20.66,-1
30,84.844,20.072,750,745,-0.00062,19.637,18.618,20.66,-1
31,84.844,20.074,750,745,-0.0005,19.658,18.602,20.66,-1
32,84.844,20.076,750,745,-0.00066,19.632,18.594,20.66,-1
33,84.844,20.075,750,745,-0.00025,19.632,18.578,20.66,-1
34,84.844,20.076,750,745,-0.00048,19.647,18.561,20.66,-1
35,84.844,20.077,750,745,-0.0007,19.617,18.588,20.67,-1
36,84.844,20.078,750,745,-0.00073,19.639,18.56,20.67,-1
37,84.844,20.078,750,746,-0.00042,19.626,18.571,20.67,-1
38,84.844,20.079,750,746,-0.00047,19.641,18.565,20.67,-1
39,84.844,20.078,750,746,-0.00028,19.619,18.583,20.67,-1
40,84.844,20.079,750,746,-0.0004,19.649,18.565,20.67,-1
41,84.844,20.079,750,746,0.00004,19.626,18.63,20.67,-1
42,84.844,20.08,750,746,-0.00112,19.628,18.591,20.68,-1
43,84.844,20.081,750,746,-0.00008,19.624,18.635,20.68,-1
44,84.844,20.081,750,745,-0.0001,19.68,18.584,20.68,-1
45,84.844,20.08,750,745,-0.00103,19.655,18.64,20.68,-1
46,84.844,20.081,750,745,-0.00063,19.685,18.595,20.68,-1
47,84.844,20.082,750,745,-0.00034,19.712,18.577,20.68,-1
48,84.844,20.082,750,746,-0.00011,19.669,18.578,20.69,-1
49,84.844,20.082,750,747,-0.00033,19.683,18.586,20.69,-1
50,84.844,20.082,750,747,-0.00042,19.637,18.604,20.69,-1
51,84.844,20.082,750,748,-0.00028,19.652,18.576,20.69,-1
52,84.844,20.082,750,748,-0.00026,19.667,18.582,20.69,-1
53,84.844,20.082,750,748,-0.00044,19.662,18.582,20.69,-1
54,84.843,20.082,750,748,-0.0001,19.633,18.639,20.69,-1
55,84.843,20.082,750,748,-0.00032,19.644,18.622,20.7,-1
56,84.843,20.081,750,748,-0.00028,19.636,18.597,20.7,-1
57,84.843,20.082,750,748,-0.00021,19.63,18.608,20.7,-1
58,84.842,20.082,750,748,-0.00039,19.639,18.57,20.7,-1
59,84.842,20.081,750,748,-0.00051,19.692,18.598,20.7,-1
60,84.843,20.081,750,748,-0.0004,19.638,18.619,20.7,-1
61,84.842,20.081,750,748,-0.00171,19.652,18.572,20.71,-1
62,84.842,20.081,750,749,-0.00041,19.717,18.593,20.71,-1
63,84.842,20.081,750,749,-0.00034,19.643,18.566,20.71,-1
64,84.842,20.081,750,750,-0.00063,19.689,18.571,20.71,-1
65,84.842,20.082,750,750,-0.00056,19.69,18.589,20.71,-1
66,84.842,20.081,750,750,-0.00049,19.634,18.61,20.71,-1
67,84.842,20.08,750,750,-0.00014,19.649,18.563,20.72,-1
68,84.842,20.081,750,750,-0.00064,19.653,18.569,20.72,-1
69,84.842,20.08,750,750,-0.0007,19.691,18.587,20.72,-1
70,84.842,20.08,750,750,-0.0003,19.644,18.556,20.72,-1
71,84.842,20.081,750,750,-0.00042,19.666,18.593,20.72,-1
72,84.843,20.081,750,750,-0.00033,19.652,18.619,20.72,-1
73,84.843,20.081,750,750,-0.00057,19.718,18.566,20.73,-1
74,84.843,20.08,750,750,-0.00073,19.65,18.591,20.73,-1
75,84.843,20.081,750,750,-0.00062,19.649,18.592,20.73,-1
76,84.843,20.081,750,750,-0.00064,19.687,18.57,20.73,-1
77,84.842,20.08,750,749,-0.00067,19.66,18.559,20.73,-1
78,84.842,20.081,750,749,-0.00066,19.661,18.565,20.73,-1
79,84.842,20.081,750,749,-0.00077,19.694,18.589,20.73,-1
80,84.842,20.082,750,750,-0.00046,19.739,18.564,20.74,-1
81,84.841,20.082,750,750,-0.00065,19.719,18.572,20.74,-1
82,84.841,20.083,750,750,-0.00096,19.646,18.595,20.74,-1
83,84.841,20.083,750,750,-0.00064,19.661,18.612,20.74,-1
84,84.841,20.083,750,749,-0.00033,19.654,18.578,20.74,-1
85,84.841,20.084,750,749,-0.00046,19.647,18.645,20.74,-1
86,84.842,20.082,750,749,-0.00019,19.652,18.603,20.75,-1
