Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.805,20.216,750,747,-0.00075,19.917,18.83,21.94,-1
1,84.805,20.216,750,747,-0.00075,19.917,18.83,21.94,-1
2,84.805,20.215,750,747,-0.00069,19.925,18.846,21.94,-1
3,84.805,20.215,750,747,0.00017,19.928,18.886,21.94,-1
4,84.805,20.216,750,747,-0.00019,19.914,18.911,21.94,-1
5,84.805,20.216,750,747,-0.0001,19.903,18.86,21.94,-1
6,84.805,20.215,750,747,-0.00029,19.941,18.9,21.94,-1
7,84.805,20.215,750,747,-0.00031,19.939,18.888,21.95,-1
8,84.805,20.215,750,747,-0.00031,19.927,18.905,21.95,-1
9,84.805,20.216,750,747,-0.00062,19.933,18.901,21.95,-1
10,84.805,20.215,750,748,-0.00118,19.895,18.844,21.95,-1
11,84.805,20.216,750,748,-0.00068,19.922,18.844,21.95,-1
12,84.806,20.216,750,748,-0.00001,19.936,18.849,21.95,-1
13,84.805,20.216,750,748,0.00018,19.93,18.919,21.95,-1
14,84.806,20.215,750,747,-0.00044,19.902,18.857,21.95,-1
15,84.806,20.215,750,747,-0.00027,19.93,18.916,21.96,-1
16,84.806,20.216,750,747,-0.00012,19.926,18.866,21.96,-1
17,84.806,20.216,750,747,0.00011,19.918,18.85,21.96,-1
18,84.806,20.216,750,747,-0.00015,19.958,18.922,21.96,-1
19,84.805,20.215,750,747,-0.00061,19.913,18.86,21.96,-1
20,84.805,20.215,750,747,-0.00036,19.919,18.882,21.96,-1
21,84.805,20.214,750,747,0.00035,19.899,18.869,21.96,-1
22,84.805,20.212,750,747,0.00024,19.894,18.879,21.96,-1
23,84.805,20.212,750,747,-0.0007,19.921,18.884,21.97,-1
24,84.805,20.211,750,746,0.00014,19.922,18.927,21.97,-1
25,84.804,20.209,750,746,-0.00023,19.905,18.893,21.97,-1
26,84.804,20.208,750,746,-0.00082,19.896,18.881,21.97,-1
27,84.804,20.206,750,746,-0.00088,19.914,18.906,21.97,-1
28,84.804,20.205,750,746,-0.00092,19.902,18.907,21.97,-1
29,84.805,20.203,750,746,-0.00055,19.924,18.875,21.97,-1
30,84.805,20.201,750,746,-0.00046,19.917,18.934,21.97,-1
31,84.805,20.199,750,746,-0.00082,19.903,18.913,21.98,-1
32,84.805,20.198,750,746,-0.0002,19.938,18.928,21.98,-1
33,84.806,20.196,750,746,-0.00047,19.947,18.91,21.98,-1
34,84.805,20.195,750,746,-0.00019,19.92,18.879,21.98,-1
35,84.805,20.195,750,746,-0.00089,19.907,18.928,21.98,-1
36,84.806,20.194,750,746,-0.00019,19.912,18.958,21.98,-1
37,84.805,20.193,750,746,0.00026,19.917,18.929,21.98,-1
38,84.806,20.193,750,746,-0.00005,19.904,18.889,21.98,-1
39,84.806,20.193,750,746,-0.00054,19.899,18.888,21.99,-1
40,84.807,20.193,750,746,-0.00044,19.904,18.884,21.99,-1
41,84.807,20.193,750,746,0.00021,19.949,18.872,21.99,-1
42,84.806,20.193,750,746,-0.00032,19.904,18.909,21.99,-1
43,84.807,20.193,750,746,-0.00053,19.901,18.891,21.99,-1
44,84.807,20.192,750,746,-0.00047,19.9,18.895,21.99,-1
45,84.807,20.192,750,746,-0.0006,19.899,18.88,21.99,-1
46,84.807,20.192,750,746,-0.00047,19.913,18.941,21.99,-1
47,84.807,20.182,750,742,-0.00048,19.902,18.879,22,-1
48,84.807,20.159,750,727,0.00329,19.899,18.881,22,-1
49,84.806,20.166,750,717,0.04471,19.903,18.891,22,115
50,84.806,20.161,750,725,0.07115,19.93,18.896,22,-1
51,84.806,20.082,750,736,0.07613,19.903,18.897,22,-1
52,84.806,19.997,750,743,0.07895,19.902,18.872,22,102
53,84.806,19.947,750,747,0.08149,19.936,18.869,22,-1
54,84.806,19.93,750,748,0.07534,19.912,18.938,22,-1
55,84.806,19.941,750,749,0.06204,19.911,18.886,22.01,-1
56,84.805,19.96,750,749,0.0598,19.911,18.875,22.01,114
57,84.806,19.981,750,749,0.0586,19.909,18.88,22.01,-1
58,84.806,20.003,750,749,0.06331,19.911,18.908,22.01,-1
59,84.805,20.023,750,748,0.0648,19.943,18.901,22.01,-1
60,84.805,20.04,750,748,0.06504,19.927,18.917,22.01,-1
61,84.805,20.053,750,748,0.06171,19.94,18.93,22.01,-1
62,84.805,20.065,750,748,0.05662,19.925,18.866,22.01,-1
63,84.805,20.075,750,748,0.05805,19.93,18.945,22.02,-1
64,84.804,20.084,750,748,0.06015,19.931,18.921,22.02,-1
65,84.804,20.092,750,748,0.06103,19.944,18.872,22.02,-1
66,84.804,20.099,750,747,0.05771,19.926,18.91,22.02,-1
67,84.804,20.105,750,747,0.05071,19.912,18.91,22.02,-1
68,84.804,20.109,750,747,0.04434,19.911,18.869,22.02,102
69,84.804,20.114,750,747,0.03985,19.909,18.877,22.02,-1
70,84.805,20.119,750,747,0.03704,19.931,18.87,22.02,-1
71,84.805,20.125,750,747,0.03555,19.912,18.883,22.03,-1
72,84.805,20.131,750,747,0.03467,19.914,18.88,22.03,-1
73,84.805,20.135,750,747,0.03348,19.923,18.901,22.03,-1
74,84.805,20.139,750,747,0.03283,19.948,18.869,22.03,-1
75,84.804,20.143,750,747,0.03325,19.932,18.894,22.03,-1
76,84.804,20.146,750,747,0.03153,19.951,18.87,22.03,-1
77,84.804,20.15,750,747,0.03101,19.911,18.884,22.03,-1
78,84.803,20.153,750,747,0.03069,19.932,18.91,22.03,-1
79,84.803,20.155,750,747,0.03147,19.935,18.917,22.03,-1
80,84.803,20.158,750,747,0.03007,19.942,18.903,22.04,-1
81,84.803,20.161,750,747,0.02907,19.958,18.863,22.04,102
82,84.803,20.162,750,747,0.02856,19.911,18.877,22.04,-1
83,84.803,20.163,750,747,0.02804,19.932,18.867,22.04,-1
84,84.803,20.164,750,747,0.0272,19.929,18.913,22.04,-1
85,84.803,20.166,750,747,0.0272,19.921,18.891,22.04,-1
86,84.803,20.168,750,747,0.02752,19.928,18.869,22.04,-1
87,84.803,20.168,750,747,0.02729,19.941,18.868,22.04,-1
88,84.802,20.169,750,747,0.02671,19.91,18.874,22.05,-1
89,84.802,20.17,750,747,0.02665,19.918,18.875,22.05,-1
90,84.802,20.17,750,747,0.02655,19.91,18.884,22.05,-1
91,84.802,20.171,750,747,0.02648,19.914,18.9,22.05,-1
92,84.802,20.172,750,747,0.02658,19.926,18.877,22.05,-1
93,84.802,20.172,750,747,0.0261,19.919,18.876,22.05,-1
94,84.803,20.173,750,747,0.02625,19.911,18.886,22.05,-1
95,84.802,20.174,750,747,0.02646,19.908,18.884,22.05,-1
96,84.802,20.174,750,747,0.0262,19.918,18.933,22.06,-1
97,84.802,20.175,750,747,0.02618,19.934,18.876,22.06,-1
98,84.802,20.175,750,747,0.02603,19.938,18.891,22.06,-1
99,84.803,20.175,750,747,0.02636,19.931,18.876,22.06,-1
100,84.803,20.175,750,747,0.02656,19.949,18.893,22.06,-1
101,84.802,20.176,750,747,0.02606,19.919,18.898,22.06,-1
102,84.803,20.176,750,747,0.02479,19.915,18.877,22.06,-1
103,84.803,20.176,750,747,0.02587,19.929,18.884,22.06,-1
104,84.802,20.177,750,747,0.02533,19.922,18.886,22.07,-1
105,84.803,20.176,750,747,0.02533,19.93,18.875,22.07,-1
106,84.802,20.176,750,747,0.02528,19.953,18.915,22.07,-1
107,84.803,20.176,750,747,0.02521,19.975,18.9,22.07,-1
108,84.802,20.177,750,747,0.0259,19.944,18.874,22.07,-1
109,84.803,20.176,750,747,0.02581,19.916,18.883,22.07,-1
110,84.803,20.177,750,747,0.02555,19.929,18.914,22.07,114
111,84.803,20.178,750,747,0.026,19.923,18.891,22.07,-1
112,84.803,20.178,750,747,0.02634,19.969,18.906,22.07,-1
113,84.802,20.178,750,747,0.02846,19.923,18.876,22.08,-1
114,84.802,20.179,750,747,0.02932,19.944,18.868,22.08,-1
115,84.802,20.179,750,747,0.02894,19.976,18.947,22.08,-1
116,84.802,20.179,750,747,0.02757,19.932,18.934,22.08,-1
117,84.802,20.179,750,748,0.02703,19.926,18.875,22.08,-1
118,84.802,20.18,750,748,0.02644,19.921,18.919,22.08,-1
119,84.801,20.181,750,748,0.02576,19.941,18.941,22.08,-1
120,84.801,20.183,750,748,0.02403,19.943,18.878,22.08,-1
121,84.801,20.184,750,748,0.02389,19.942,18.918,22.09,102
122,84.801,20.186,750,748,0.02387,19.94,18.924,22.09,-1
123,84.801,20.187,750,748,0.02295,19.925,18.883,22.09,-1
124,84.801,20.188,750,748,0.0225,19.926,18.905,22.09,-1
125,84.801,20.189,750,748,0.02275,19.926,18.893,22.09,-1
126,84.8,20.19,750,748,0.02288,19.937,18.887,22.09,-1
127,84.8,20.191,750,748,0.02284,19.933,18.897,22.09,-1
128,84.8,20.192,750,748,0.02329,19.933,18.917,22.09,-1
129,84.8,20.192,750,748,0.02345,19.925,18.895,22.1,-1
130,84.8,20.193,750,748,0.02378,19.966,18.876,22.1,-1
131,84.8,20.193,750,748,0.0239,19.94,18.936,22.1,-1
132,84.8,20.194,750,748,0.0239,19.921,18.891,22.1,102
133,84.8,20.195,750,748,0.02403,19.959,18.876,22.1,-1
134,84.8,20.196,750,748,0.02388,19.936,18.935,22.1,-1
135,84.8,20.196,750,748,0.02411,19.933,18.903,22.1,-1
136,84.8,20.196,750,748,0.02371,19.927,18.908,22.1,-1
137,84.8,20.198,750,748,0.02338,19.947,18.929,22.11,-1
138,84.799,20.199,750,748,0.02361,19.939,18.883,22.11,-1
139,84.799,20.2,750,748,0.02395,19.923,18.902,22.11,114
140,84.799,20.202,750,748,0.02337,19.925,18.901,22.11,-1
141,84.799,20.203,750,748,0.02337,19.934,18.918,22.11,-1
142,84.799,20.203,750,748,0.02368,19.928,18.886,22.11,-1
143,84.799,20.204,750,748,0.02392,19.954,18.943,22.11,-1
144,84.799,20.204,750,748,0.01174,19.94,18.889,22.12,-1
145,84.798,20.204,750,748,0.03698,19.925,18.932,22.12,-1
146,84.798,20.202,750,747,0.04544,19.952,18.897,22.22,-1
147,84.797,20.201,750,747,-0.0235,19.941,18.888,22.56,-1
148,84.796,20.202,750,747,-0.05163,19.949,18.908,0,-1
149,84.796,20.205,750,747,0.05682,19.918,18.895,23.02,-1
150,84.796,20.201,750,747,0.04897,19.939,18.897,22.87,-1
151,84.795,20.198,750,747,0.02189,19.937,18.893,22.75,-1
152,84.795,20.196,750,747,0.02052,19.944,18.894,22.64,-1
153,84.795,20.196,750,747,0.01944,19.94,18.912,22.54,-1
154,84.796,20.195,750,747,0.03187,19.949,18.944,22.47,102
155,84.796,20.195,750,747,0.03187,19.949,18.944,22.47,-1
156,84.796,20.194,750,747,0.04995,19.948,18.956,22.36,-1
157,84.797,20.193,750,747,0.03596,19.945,18.929,22.32,-1
158,84.797,20.193,750,747,0.03166,19.935,18.929,22.28,-1
159,84.798,20.193,750,747,0.05619,19.933,18.923,22.26,114
160,84.797,20.194,750,747,0.03374,19.949,18.919,22.24,-1
161,84.798,20.194,750,747,0.03314,19.944,18.91,22.22,-1
162,84.798,20.194,750,747,0.03214,19.949,18.912,22.2,-1
163,84.798,20.192,750,747,0.02419,19.954,18.926,22.19,-1
164,84.798,20.191,750,747,0.02836,19.934,18.9,22.18,-1
165,84.798,20.19,750,748,0.02808,19.95,18.955,22.18,-1
166,84.798,20.189,750,748,0.0554,19.925,18.894,22.17,-1
167,84.799,20.188,750,748,0.03987,19.958,18.928,22.17,-1
168,84.799,20.189,750,748,0.04808,19.942,18.896,22.16,-1
169,84.798,20.189,750,748,0.04578,19.925,18.903,22.16,-1
170,84.798,20.188,750,748,0.00066,19.962,18.905,22.2,-1
171,84.798,20.189,750,748,-0.00498,19.944,18.914,22.22,-1
172,84.798,20.19,750,748,0.00722,19.932,18.9,22.21,-1
173,84.798,20.193,750,748,0.06211,19.955,18.917,22.2,-1
174,84.797,20.196,750,748,0.03214,19.971,18.955,22.19,-1
175,84.798,20.198,750,748,0.01868,19.934,18.918,22.19,-1
176,84.798,20.199,750,748,0.01222,19.931,18.908,22.18,-1
177,84.798,20.201,750,748,0.01596,19.994,18.975,22.18,-1
178,84.798,20.202,750,748,0.01093,19.963,18.955,22.17,-1
179,84.798,20.204,750,748,0.01729,19.934,18.931,22.17,-1
180,84.798,20.205,750,748,0.01699,19.951,18.918,22.17,-1
181,84.798,20.206,750,748,0.01449,19.985,18.912,22.17,-1
182,84.798,20.207,750,748,0.01741,19.975,18.891,22.17,-1
183,84.798,20.207,750,747,0.01203,19.964,18.923,22.17,-1
184,84.797,20.208,750,747,0.01619,19.942,18.927,22.17,-1
185,84.798,20.207,750,747,0.01631,19.966,18.904,22.17,-1
186,84.798,20.206,750,747,0.01597,19.93,18.899,22.17,-1
187,84.798,20.205,750,748,0.01597,19.96,18.894,22.17,-1
188,84.798,20.204,750,748,0.01592,19.951,18.954,22.17,-1
189,84.798,20.203,750,748,0.01578,19.937,18.907,22.17,-1
190,84.798,20.203,750,748,0.01529,19.96,18.936,22.17,-1
191,84.798,20.202,750,748,0.01547,19.939,18.91,22.17,-1
192,84.798,20.203,750,748,0.0161,19.937,18.966,22.17,-1
193,84.797,20.204,750,748,0.01569,19.982,18.943,22.17,-1
194,84.797,20.204,750,748,0.01612,19.954,18.925,22.18,-1
195,84.798,20.205,750,748,0.01584,19.932,18.921,22.18,-1
196,84.797,20.205,750,747,0.0163,19.934,18.946,22.18,-1
197,84.797,20.206,750,747,0.01638,19.928,18.917,22.18,-1
198,84.797,20.206,750,747,0.01589,19.923,18.906,22.18,-1
199,84.796,20.204,750,747,0.01588,19.946,18.954,22.18,-1
200,84.796,20.203,750,747,0.0162,19.928,18.899,22.18,-1
201,84.796,20.202,750,747,0.01615,19.949,18.901,22.18,-1
202,84.796,20.2,750,747,0.01602,19.944,18.918,22.18,102
203,84.796,20.197,750,747,0.01681,19.952,18.924,22.19,-1
204,84.795,20.197,750,747,0.0172,19.942,18.903,22.19,-1
