Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,83.931,19.905,750,751,-0.00296,29.514,28.068,33.38,-1
1,83.931,19.905,750,751,-0.00296,29.514,28.068,33.38,-1
2,83.932,19.91,750,751,-0.00324,29.527,28.119,33.38,-1
3,83.932,19.913,750,751,-0.00329,29.55,28.131,33.38,-1
4,83.932,19.916,750,751,-0.0032,29.581,28.153,33.38,-1
5,83.932,19.916,750,751,-0.00302,29.606,28.183,33.38,-1
6,83.932,19.917,750,751,-0.00315,29.627,28.157,33.38,-1
7,83.932,19.918,750,751,-0.00514,29.645,28.169,33.38,-1
8,83.932,19.919,750,751,-0.0045,29.685,28.174,33.38,-1
9,83.932,19.92,750,751,-0.0027,29.665,28.117,33.38,-1
10,83.931,19.92,750,751,-0.00323,29.684,28.09,33.38,-1
11,83.931,19.921,750,751,-0.00324,29.687,28.095,33.38,-1
12,83.932,19.92,750,751,-0.0033,29.703,28.081,33.38,-1
13,83.932,19.921,750,751,-0.00332,29.712,28.03,33.38,-1
14,83.932,19.92,750,751,-0.00343,29.746,27.98,33.38,-1
15,83.932,19.921,750,751,-0.0034,29.752,27.965,33.38,-1
16,83.933,19.92,750,751,-0.00325,29.798,27.933,33.38,-1
17,83.933,19.92,750,751,-0.00152,29.802,27.907,33.38,-1
18,83.932,19.92,750,751,0.00116,29.835,27.906,33.38,-1
19,83.932,19.921,750,751,-0.00178,29.855,27.917,33.38,-1
20,83.932,19.921,750,751,-0.0029,29.864,27.88,33.38,-1
21,83.932,19.922,750,751,-0.00343,29.854,27.865,33.38,-1
22,83.933,19.921,750,751,-0.00295,29.824,27.883,33.38,-1
23,83.933,19.92,750,751,-0.00309,29.821,27.923,33.38,-1
24,83.933,19.921,750,751,-0.00171,29.821,27.944,33.38,-1
25,83.934,19.921,750,751,-0.00296,29.838,28.007,33.38,-1
26,83.934,19.921,750,751,-0.00358,29.848,27.981,33.38,-1
27,83.934,19.921,750,751,-0.00336,29.86,28.016,33.38,-1
28,83.934,19.92,750,751,-0.00203,29.863,28.039,33.38,-1
29,83.935,19.919,750,751,-0.00284,29.891,28.081,33.38,-1
30,83.935,19.92,750,751,-0.00304,29.885,28.123,33.38,-1
31,83.935,19.92,750,751,-0.00318,29.918,28.147,33.38,-1
32,83.936,19.919,750,751,-0.00348,29.922,28.173,33.38,-1
33,83.936,19.92,750,751,-0.00376,29.938,28.197,33.38,-1
34,83.936,19.92,750,751,-0.0033,29.96,28.242,33.38,-1
35,83.936,19.919,750,751,-0.00308,29.993,28.26,33.37,-1
36,83.936,19.919,750,751,-0.00285,30.018,28.259,33.37,-1
37,83.936,19.919,750,751,-0.00315,30.035,28.301,33.37,-1
38,83.936,19.919,750,751,-0.00361,30.041,28.348,33.37,-1
39,83.936,19.919,750,751,-0.00334,30.064,28.349,33.37,-1
40,83.936,19.919,750,751,-0.00326,30.081,28.352,33.37,-1
41,83.936,19.919,750,751,-0.00314,30.107,28.351,33.37,-1
42,83.936,19.919,750,751,-0.00321,30.12,28.352,33.37,-1
43,83.937,19.919,750,751,-0.00286,30.144,28.334,33.37,-1
44,83.937,19.919,750,751,-0.00322,30.172,28.259,33.37,-1
45,83.937,19.918,750,751,-0.00355,30.205,28.241,33.37,-1
46,83.937,19.918,750,751,-0.00339,30.173,28.273,33.37,-1
47,83.938,19.918,750,751,-0.00341,30.185,28.248,33.37,-1
48,83.938,19.918,750,751,-0.00351,30.185,28.174,33.37,-1
49,83.938,19.917,750,751,-0.00349,30.201,28.172,33.37,-1
50,83.938,19.917,750,751,-0.0032,30.208,28.174,33.37,-1
51,83.938,19.917,750,751,-0.00294,30.214,28.186,33.37,-1
52,83.938,19.918,750,751,-0.00316,30.242,28.205,33.37,-1
53,83.938,19.918,750,751,-0.00312,30.213,28.187,33.37,-1
54,83.938,19.917,750,751,-0.00332,30.237,28.197,33.37,-1
55,83.938,19.916,750,751,-0.00313,30.245,28.211,33.37,-1
56,83.938,19.917,750,751,-0.00301,30.266,28.191,33.37,-1
57,83.938,19.918,750,751,-0.00307,30.305,28.171,33.37,-1
58,83.938,19.919,750,751,-0.00286,30.297,28.179,33.37,-1
59,83.938,19.917,750,751,-0.00301,30.298,28.132,33.37,-1
60,83.938,19.917,750,751,-0.00325,30.319,28.141,33.37,-1
61,83.938,19.917,750,751,-0.00322,30.304,28.149,33.37,-1
62,83.938,19.917,750,751,-0.00302,30.321,28.158,33.37,-1
63,83.938,19.917,750,751,-0.00319,30.333,28.173,33.37,-1
64,83.938,19.918,750,751,-0.00331,30.34,28.172,33.37,-1
65,83.938,19.918,750,751,-0.00318,30.366,28.174,33.37,-1
66,83.938,19.917,750,751,-0.00283,30.38,28.175,33.37,-1
67,83.938,19.917,750,751,-0.00346,30.369,28.236,33.37,-1
68,83.938,19.917,750,751,-0.00321,30.399,28.228,33.37,115
69,83.938,19.918,750,751,-0.00488,30.373,28.167,33.37,-1
70,83.938,19.911,750,749,-0.00464,30.403,28.185,33.37,102
71,83.938,19.91,750,749,0.01357,30.38,28.164,33.37,-1
72,83.939,19.886,750,750,0.05212,30.362,28.087,33.37,-1
73,83.939,19.858,750,751,0.06881,30.362,28.101,33.37,-1
74,83.939,19.836,750,751,0.06986,30.338,28.135,33.37,-1
75,83.939,19.821,750,752,0.06877,30.363,28.179,33.37,-1
76,83.939,19.81,750,752,0.06616,30.326,28.19,33.37,-1
77,83.939,19.805,750,752,0.0639,30.321,28.171,33.37,-1
78,83.939,19.802,750,752,0.06099,30.327,28.204,33.37,-1
79,83.94,19.802,750,752,0.05912,30.331,28.203,33.37,-1
80,83.94,19.805,750,752,0.05696,30.346,28.203,33.36,-1
81,83.94,19.808,750,752,0.05504,30.34,28.17,33.36,-1
82,83.94,19.811,750,752,0.05291,30.354,28.123,33.36,-1
83,83.94,19.814,750,752,0.05098,30.329,28.114,33.36,-1
84,83.941,19.818,750,752,0.04951,30.338,28.044,33.36,-1
85,83.94,19.821,750,752,0.04756,30.344,28.009,33.36,-1
86,83.94,19.825,750,752,0.04631,30.325,28.028,33.36,-1
87,83.941,19.828,750,752,0.04472,30.323,28.031,33.36,-1
88,83.941,19.831,750,752,0.04254,30.328,28.066,33.36,-1
89,83.941,19.835,750,752,0.04189,30.357,28.098,33.36,-1
90,83.941,19.839,750,752,0.04034,30.355,28.153,33.36,-1
91,83.941,19.842,750,752,0.03896,30.368,28.194,33.36,-1
92,83.941,19.845,750,752,0.03814,30.414,28.247,33.36,-1
93,83.942,19.848,750,752,0.03741,30.413,28.291,33.36,-1
94,83.942,19.851,750,752,0.03509,30.468,28.327,33.36,-1
95,83.942,19.855,750,752,0.03401,30.451,28.397,33.36,-1
96,83.942,19.857,750,752,0.03346,30.467,28.433,33.36,-1
97,83.942,19.859,750,752,0.0326,30.486,28.379,33.36,-1
98,83.942,19.862,750,752,0.03162,30.439,28.383,33.36,-1
99,83.943,19.864,750,752,0.03076,30.459,28.354,33.36,-1
100,83.942,19.865,750,752,0.02982,30.454,28.386,33.36,-1
101,83.942,19.868,750,752,0.02907,30.45,28.415,33.36,-1
102,83.943,19.87,750,751,0.0285,30.467,28.455,33.36,-1
103,83.943,19.873,750,752,0.02844,30.471,28.493,33.36,-1
104,83.942,19.875,750,752,0.02811,30.484,28.498,33.36,-1
105,83.943,19.877,750,752,0.02721,30.508,28.528,33.36,-1
106,83.943,19.878,750,752,0.02675,30.491,28.56,33.36,-1
107,83.943,19.879,750,752,0.02612,30.528,28.611,33.36,-1
108,83.943,19.879,750,752,0.02563,30.525,28.642,33.36,-1
109,83.944,19.88,750,752,0.02523,30.56,28.677,33.36,-1
110,83.944,19.881,750,752,0.02495,30.567,28.704,33.36,-1
111,83.944,19.882,750,752,0.0245,30.562,28.755,33.36,-1
112,83.944,19.884,750,752,0.024,30.581,28.791,33.36,-1
113,83.944,19.884,750,752,0.02353,30.539,28.847,33.36,-1
114,83.944,19.885,750,751,0.02457,30.535,28.853,33.36,-1
115,83.944,19.887,750,751,0.02297,30.583,28.853,33.36,-1
116,83.944,19.888,750,752,0.02219,30.582,28.869,33.36,-1
117,83.944,19.888,750,751,0.02217,30.625,28.879,33.36,-1
118,83.945,19.888,750,751,0.02165,30.627,28.903,33.36,-1
119,83.945,19.889,750,751,0.02157,30.628,28.922,33.36,-1
120,83.945,19.89,750,751,0.02113,30.645,28.923,33.36,-1
121,83.945,19.891,750,752,0.02168,30.659,28.95,33.36,-1
122,83.945,19.891,750,752,0.02083,30.674,28.947,33.36,-1
123,83.946,19.892,750,752,0.02079,30.726,28.93,33.36,-1
124,83.946,19.893,750,752,0.01991,30.707,28.91,33.36,-1
125,83.946,19.893,750,751,0.01973,30.726,28.915,33.36,-1
126,83.946,19.893,750,752,0.01975,30.769,28.918,33.36,-1
127,83.946,19.894,750,751,0.0198,30.773,28.912,33.36,-1
128,83.946,19.894,750,752,0.01979,30.769,28.942,33.36,-1
129,83.946,19.894,750,752,0.01944,30.798,28.945,33.36,-1
130,83.946,19.895,750,752,0.01952,30.828,28.978,33.36,-1
131,83.946,19.895,750,751,0.01958,30.834,28.979,33.36,-1
132,83.946,19.895,750,751,0.01988,30.868,28.973,33.36,-1
133,83.946,19.896,750,751,0.01944,30.855,28.974,33.36,-1
134,83.946,19.896,750,751,0.01911,30.855,29.01,33.36,-1
135,83.947,19.896,750,751,0.01916,30.873,28.989,33.35,-1
136,83.947,19.896,750,751,0.01923,30.86,28.987,33.35,-1
137,83.947,19.897,750,751,0.01904,30.862,28.997,33.35,-1
138,83.947,19.897,750,751,0.01881,30.864,28.961,33.35,-1
139,83.947,19.897,750,751,0.01877,30.861,28.95,33.35,-1
140,83.947,19.896,750,751,0.01906,30.877,28.942,33.35,-1
141,83.948,19.896,750,751,0.0188,30.87,28.954,33.35,-1
142,83.947,19.897,750,751,0.0189,30.871,28.956,33.35,-1
143,83.948,19.898,750,751,0.01894,30.868,29.001,33.35,-1
144,83.948,19.897,750,751,0.01878,30.84,28.989,33.35,-1
145,83.949,19.897,750,751,0.01835,30.829,29.042,33.35,-1
146,83.949,19.897,750,751,0.01855,30.804,29.042,33.35,-1
147,83.949,19.897,750,751,0.01836,30.803,29.058,33.35,-1
148,83.949,19.897,750,751,0.0183,30.78,29.098,33.35,-1
149,83.949,19.897,750,751,0.01873,30.749,29.138,33.35,-1
150,83.949,19.898,750,751,0.01879,30.778,29.123,33.35,-1
151,83.949,19.898,750,751,0.01849,30.732,29.127,33.35,-1
152,83.949,19.898,750,751,0.01845,30.75,29.117,33.35,-1
153,83.949,19.898,750,751,0.01846,30.726,29.11,33.35,-1
154,83.949,19.899,750,751,0.01848,30.714,29.123,33.35,-1
