Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,83.638,20.424,750,748,0.00957,21.837,21.636,28.24,-1
1,83.638,20.424,750,748,0.00957,21.837,21.636,28.24,-1
2,83.638,20.424,750,748,0.01109,21.838,21.67,28.24,-1
3,83.638,20.423,750,748,0.01198,21.847,21.641,28.24,-1
4,83.638,20.423,750,748,0.01237,21.833,21.657,28.24,-1
5,83.638,20.424,750,748,0.01232,21.86,21.656,28.24,-1
6,83.637,20.424,750,748,0.01243,21.842,21.657,28.24,-1
7,83.637,20.424,750,748,0.01227,21.83,21.656,28.24,-1
8,83.638,20.423,750,748,0.01235,21.858,21.646,28.24,-1
9,83.638,20.423,750,748,0.01229,21.835,21.656,28.24,-1
10,83.638,20.422,750,748,0.01223,21.832,21.662,28.24,-1
11,83.637,20.422,750,748,0.0124,21.84,21.668,28.24,-1
12,83.637,20.423,750,748,0.01226,21.856,21.666,28.24,-1
13,83.637,20.423,750,748,0.01228,21.829,21.651,28.24,-1
14,83.637,20.423,750,748,0.01243,21.854,21.654,28.24,-1
15,83.636,20.424,750,748,0.01257,21.825,21.686,28.24,-1
16,83.637,20.423,750,748,0.01232,21.824,21.666,28.24,-1
17,83.636,20.423,750,748,0.01316,21.842,21.665,28.24,-1
18,83.637,20.422,750,748,0.01241,21.838,21.668,28.24,-1
19,83.636,20.423,750,748,0.01241,21.831,21.681,28.24,-1
20,83.636,20.422,750,748,0.01232,21.846,21.668,28.24,-1
21,83.636,20.422,750,748,0.01225,21.825,21.676,28.24,-1
22,83.636,20.423,750,748,0.01221,21.834,21.658,28.24,-1
23,83.636,20.423,750,748,0.01209,21.837,21.654,28.24,-1
24,83.636,20.423,750,748,0.01251,21.824,21.681,28.24,-1
25,83.637,20.422,750,748,0.01248,21.826,21.681,28.24,-1
26,83.637,20.422,750,748,0.01254,21.83,21.64,28.24,-1
27,83.637,20.423,750,748,0.01267,21.86,21.663,28.24,-1
28,83.637,20.422,750,748,0.01237,21.835,21.642,28.24,-1
29,83.637,20.422,750,748,0.01226,21.829,21.686,28.24,-1
30,83.637,20.422,750,748,0.01263,21.831,21.656,28.24,-1
31,83.636,20.422,750,748,0.01251,21.851,21.648,28.24,-1
32,83.636,20.423,750,748,0.01241,21.826,21.645,28.24,-1
33,83.636,20.423,750,748,0.01245,21.832,21.655,28.24,-1
34,83.636,20.423,750,748,0.0125,21.841,21.658,28.24,-1
35,83.636,20.423,750,748,0.01241,21.823,21.658,28.24,-1
