Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.664,20.259,750,750,-0.00166,20.458,20.499,24.97,-1
1,84.664,20.259,750,750,-0.00166,20.458,20.499,24.97,-1
2,84.664,20.259,750,750,-0.00155,20.449,20.517,24.97,-1
3,84.664,20.259,750,750,-0.00154,20.422,20.493,24.97,-1
4,84.664,20.258,750,750,-0.00174,20.428,20.481,24.97,-1
5,84.664,20.258,750,750,-0.00157,20.421,20.474,24.97,-1
6,84.664,20.258,750,750,-0.00147,20.446,20.504,24.97,-1
7,84.665,20.258,750,750,-0.00209,20.465,20.482,24.97,-1
8,84.664,20.258,750,750,-0.00187,20.431,20.479,24.97,-1
9,84.664,20.258,750,750,-0.00184,20.427,20.486,24.97,-1
10,84.664,20.257,750,749,-0.00185,20.435,20.473,24.97,-1
11,84.664,20.257,750,749,-0.00129,20.429,20.479,24.98,-1
12,84.664,20.257,750,749,-0.00129,20.432,20.488,24.98,-1
13,84.664,20.256,750,749,-0.00146,20.425,20.47,24.98,-1
14,84.664,20.255,750,749,-0.00146,20.422,20.483,24.98,-1
15,84.664,20.253,750,749,-0.00142,20.424,20.464,24.98,-1
16,84.664,20.25,750,749,-0.00139,20.44,20.473,24.98,-1
17,84.664,20.249,750,749,-0.00216,20.416,20.448,24.98,-1
18,84.663,20.249,750,749,-0.00212,20.445,20.48,24.98,-1
19,84.663,20.25,750,749,-0.00219,20.426,20.463,24.98,-1
20,84.664,20.249,750,749,-0.00168,20.421,20.458,24.98,-1
21,84.664,20.25,750,749,-0.00129,20.426,20.461,24.98,-1
22,84.664,20.25,750,749,-0.0009,20.412,20.448,24.98,-1
23,84.664,20.25,750,749,-0.00186,20.422,20.471,24.98,-1
24,84.664,20.25,750,749,-0.00192,20.42,20.489,24.98,-1
25,84.664,20.251,750,749,-0.00125,20.419,20.474,24.98,-1
26,84.664,20.25,750,749,-0.00153,20.432,20.499,24.99,-1
27,84.664,20.25,750,749,-0.0013,20.459,20.481,24.99,-1
28,84.664,20.251,750,749,-0.00171,20.425,20.507,24.99,-1
29,84.664,20.249,750,749,-0.00128,20.436,20.476,24.99,-1
30,84.664,20.249,750,749,-0.00094,20.42,20.48,24.99,-1
31,84.664,20.249,750,749,-0.00114,20.46,20.48,24.99,-1
32,84.663,20.249,750,749,-0.00159,20.421,20.477,24.99,-1
33,84.663,20.25,750,749,-0.00164,20.424,20.452,24.99,-1
34,84.663,20.249,750,749,-0.00181,20.447,20.455,24.99,-1
35,84.663,20.249,750,749,-0.00172,20.424,20.451,24.99,-1
36,84.663,20.25,750,749,-0.00144,20.412,20.445,24.99,-1
37,84.663,20.25,750,749,-0.00134,20.42,20.471,24.99,-1
38,84.663,20.249,750,749,-0.00233,20.432,20.485,24.99,-1
39,84.663,20.249,750,749,-0.00206,20.417,20.446,24.99,-1
40,84.664,20.249,750,749,-0.00209,20.408,20.446,24.99,-1
41,84.664,20.249,750,749,-0.00164,20.427,20.458,24.99,-1
42,84.663,20.249,750,749,-0.00138,20.448,20.464,25,-1
43,84.663,20.249,750,749,-0.00146,20.412,20.476,25,-1
44,84.663,20.248,750,749,-0.00175,20.432,20.486,25,-1
45,84.663,20.249,750,749,-0.00102,20.427,20.512,25,-1
46,84.662,20.249,750,749,-0.00151,20.416,20.498,25,-1
47,84.662,20.249,750,749,-0.00068,20.427,20.507,25,-1
48,84.662,20.249,750,749,-0.00151,20.424,20.523,25,-1
49,84.662,20.249,750,749,-0.00141,20.44,20.557,25,-1
50,84.662,20.249,750,749,-0.00158,20.423,20.527,25,-1
51,84.662,20.248,750,749,-0.00195,20.429,20.562,25,-1
52,84.662,20.248,750,749,-0.00269,20.424,20.555,25,-1
53,84.662,20.249,750,749,0.002,20.442,20.587,25,-1
54,84.662,20.248,750,749,0.00767,20.432,20.569,25,-1
55,84.662,20.249,750,749,0.0326,20.438,20.586,25,-1
56,84.662,20.249,750,749,-0.00551,20.457,20.598,25,-1
57,84.662,20.248,750,749,-0.00555,20.446,20.604,25,-1
58,84.663,20.247,750,749,0.00545,20.448,20.569,25,-1
59,84.663,20.248,750,749,-0.00767,20.423,20.59,25,-1
60,84.663,20.248,750,749,-0.0044,20.458,20.639,25.01,-1
61,84.663,20.247,750,749,0.00065,20.454,20.633,25.01,-1
62,84.664,20.248,750,749,0.00326,20.42,20.61,25.01,-1
63,84.663,20.248,750,749,-0.00026,20.439,20.631,25.01,-1
64,84.663,20.248,750,749,-0.00172,20.425,20.614,25.01,-1
65,84.663,20.247,750,749,-0.00586,20.418,20.636,25.01,-1
66,84.663,20.248,750,749,-0.00249,20.433,20.638,25.2,-1
67,84.663,20.251,750,747,-0.0008,20.453,20.639,25.4,-1
68,84.663,20.242,750,741,0.02477,20.419,20.632,25.33,115
69,84.663,20.248,750,743,0.1234,20.427,20.608,25.27,-1
70,84.663,20.21,750,745,0.1528,20.438,20.63,25.23,102
71,84.662,20.15,750,748,0.2081,20.432,20.664,25.19,-1
72,84.662,20.095,750,750,0.2737,20.426,20.628,25.29,-1
73,84.662,20.051,750,751,0.2702,20.433,20.634,25.24,-1
74,84.661,20.022,750,751,0.1809,20.415,20.639,25.2,-1
75,84.661,20.004,750,751,0.2033,20.431,20.614,25.17,-1
76,84.661,19.993,750,751,0.2019,20.418,20.662,25.14,-1
77,84.661,19.989,750,751,0.1387,20.418,20.614,25.12,-1
78,84.661,19.988,750,751,0.1885,20.438,20.627,25.1,-1
79,84.66,19.989,750,752,0.1487,20.418,20.639,25.09,-1
80,84.66,19.993,750,752,0.148,20.424,20.602,25.07,-1
81,84.659,19.999,750,751,0.153,20.428,20.609,25.06,-1
82,84.659,20.009,750,751,0.1241,20.404,20.637,25.05,-1
83,84.66,20.018,750,751,0.09174,20.422,20.616,25.05,-1
84,84.66,20.026,750,751,0.1306,20.439,20.605,25.04,-1
85,84.66,20.035,750,751,0.1023,20.422,20.61,25.04,-1
86,84.66,20.043,750,751,0.1156,20.424,20.611,25.04,-1
87,84.66,20.051,750,751,0.1177,20.401,20.619,25.04,-1
88,84.66,20.059,750,751,0.1066,20.408,20.613,25.03,-1
89,84.661,20.067,750,751,0.1019,20.434,20.602,25.03,-1
90,84.661,20.077,750,751,0.09567,20.413,20.637,25.03,-1
91,84.661,20.085,750,751,0.0926,20.429,20.62,25.03,-1
92,84.661,20.093,750,751,0.09058,20.432,20.644,25.03,-1
93,84.661,20.101,750,751,0.08659,20.428,20.626,25.03,-1
94,84.661,20.107,750,751,0.08482,20.415,20.62,25.03,-1
95,84.661,20.112,750,751,0.08219,20.431,20.635,25.03,-1
96,84.66,20.118,750,751,0.07832,20.426,20.627,25.03,-1
97,84.66,20.124,750,751,0.07631,20.412,20.628,25.03,-1
98,84.66,20.129,750,751,0.07505,20.425,20.648,25.03,-1
99,84.659,20.135,750,751,0.07162,20.414,20.682,25.03,-1
100,84.66,20.141,750,751,0.06854,20.411,20.641,25.03,-1
101,84.661,20.147,750,751,0.06459,20.417,20.63,25.03,-1
102,84.661,20.152,750,751,0.0627,20.414,20.65,25.03,-1
103,84.661,20.155,750,751,0.06126,20.44,20.651,25.03,-1
104,84.66,20.159,750,751,0.06012,20.426,20.651,25.03,-1
105,84.66,20.165,750,751,0.05886,20.428,20.65,25.03,-1
106,84.66,20.17,750,751,0.05741,20.433,20.628,25.03,-1
107,84.66,20.172,750,751,0.0556,20.409,20.609,25.04,-1
108,84.66,20.178,750,750,0.05496,20.442,20.623,25.04,-1
109,84.661,20.178,750,750,0.05389,20.424,20.604,25.04,-1
110,84.661,20.179,750,750,0.05296,20.42,20.606,25.04,-1
111,84.661,20.182,750,750,0.05062,20.404,20.612,25.04,-1
112,84.66,20.183,750,750,0.0487,20.405,20.604,25.04,-1
113,84.66,20.185,750,750,0.0476,20.431,20.625,25.04,-1
114,84.659,20.187,750,750,0.04664,20.421,20.62,25.04,-1
115,84.66,20.189,750,750,0.04551,20.41,20.6,25.04,-1
116,84.66,20.19,750,750,0.04428,20.429,20.629,25.04,-1
117,84.66,20.192,750,750,0.04413,20.433,20.62,25.04,-1
118,84.659,20.193,750,750,0.04354,20.425,20.636,25.04,-1
119,84.66,20.194,750,751,0.0429,20.434,20.608,25.04,-1
120,84.659,20.194,750,751,0.04179,20.412,20.615,25.04,-1
121,84.659,20.197,750,751,0.04053,20.428,20.633,25.04,-1
122,84.659,20.199,750,751,0.03935,20.452,20.624,25.04,-1
123,84.659,20.2,750,751,0.03947,20.404,20.595,25.05,-1
124,84.66,20.202,750,751,0.03877,20.436,20.633,25.05,-1
125,84.66,20.203,750,751,0.03806,20.428,20.614,25.05,-1
126,84.66,20.204,750,750,0.03681,20.437,20.599,25.05,-1
127,84.66,20.205,750,750,0.03617,20.42,20.625,25.05,-1
128,84.661,20.206,750,750,0.03609,20.427,20.605,25.05,-1
129,84.661,20.207,750,750,0.03561,20.411,20.578,25.05,-1
130,84.661,20.209,750,750,0.03475,20.407,20.576,25.05,-1
131,84.661,20.21,750,750,0.03318,20.41,20.579,25.05,-1
132,84.661,20.211,750,750,0.03311,20.445,20.59,25.05,-1
133,84.661,20.213,750,750,0.03261,20.427,20.599,25.05,-1
134,84.661,20.216,750,750,0.03276,20.415,20.611,25.05,-1
135,84.66,20.217,750,750,0.03208,20.421,20.634,25.05,-1
136,84.66,20.217,750,750,0.03132,20.415,20.627,25.05,-1
137,84.661,20.218,750,750,0.03135,20.427,20.614,25.05,-1
138,84.66,20.218,750,750,0.0311,20.427,20.619,25.05,-1
139,84.66,20.219,750,750,0.03056,20.412,20.597,25.06,-1
140,84.659,20.218,750,750,0.03021,20.426,20.624,25.06,-1
141,84.659,20.219,750,750,0.03016,20.421,20.602,25.06,-1
142,84.659,20.219,750,750,0.03039,20.425,20.622,25.06,-1
143,84.659,20.219,750,750,0.0301,20.406,20.599,25.06,-1
144,84.66,20.22,750,750,0.02914,20.442,20.614,25.06,-1
145,84.659,20.22,750,750,0.02893,20.433,20.615,25.06,-1
146,84.659,20.22,750,750,0.02877,20.41,20.58,25.06,-1
147,84.659,20.219,750,750,0.02922,20.427,20.599,25.06,-1
148,84.659,20.219,750,750,0.0292,20.441,20.582,25.06,-1
149,84.659,20.22,750,750,0.02942,20.44,20.624,25.06,-1
150,84.659,20.22,750,750,0.02887,20.41,20.586,25.06,-1
151,84.659,20.22,750,750,0.02851,20.441,20.588,25.06,-1
152,84.659,20.22,750,750,0.02801,20.437,20.592,25.06,-1
153,84.659,20.221,750,750,0.02743,20.411,20.58,25.06,-1
154,84.659,20.221,750,750,0.0273,20.438,20.622,25.06,-1
155,84.659,20.221,750,750,0.02736,20.433,20.59,25.07,-1
156,84.659,20.221,750,750,0.02732,20.435,20.615,25.07,-1
157,84.659,20.222,750,750,0.02735,20.438,20.627,25.07,-1
158,84.659,20.222,750,750,0.0273,20.409,20.594,25.07,-1
159,84.659,20.222,750,750,0.02681,20.422,20.614,25.07,-1
160,84.659,20.223,750,750,0.02632,20.43,20.626,25.07,-1
161,84.659,20.223,750,750,0.02686,20.434,20.611,25.07,-1
162,84.659,20.223,750,750,0.02625,20.446,20.669,25.07,-1
163,84.659,20.223,750,750,0.02614,20.402,20.622,25.07,-1
164,84.659,20.222,750,750,0.02604,20.409,20.636,25.07,-1
165,84.659,20.223,750,750,0.02625,20.419,20.662,25.07,-1
166,84.659,20.223,750,750,0.02645,20.413,20.645,25.07,-1
167,84.66,20.223,750,750,0.0264,20.419,20.671,25.07,-1
168,84.66,20.223,750,750,0.02637,20.422,20.674,25.07,-1
169,84.659,20.224,750,750,0.02695,20.421,20.653,25.07,-1
170,84.659,20.224,750,750,0.0266,20.413,20.649,25.07,-1
171,84.659,20.224,750,749,0.02642,20.424,20.696,25.08,-1
172,84.658,20.224,750,749,0.02645,20.428,20.687,25.08,-1
