Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.871,19.893,750,751,0.04394,19.404,18.422,19.21,-1
1,84.871,19.893,750,751,0.04394,19.404,18.422,19.21,-1
2,84.871,19.914,750,751,0.0417,19.441,18.456,19.21,-1
3,84.871,19.934,750,751,0.03993,19.446,18.432,19.21,-1
4,84.871,19.951,750,751,0.03741,19.401,18.445,19.21,-1
5,84.871,19.967,750,751,0.03561,19.517,18.489,19.21,-1
6,84.871,19.981,750,751,0.03371,19.398,18.441,19.22,-1
7,84.871,19.993,750,751,0.03244,19.404,18.412,19.22,-1
8,84.871,20.004,750,751,0.03115,19.411,18.419,19.22,-1
9,84.871,20.015,750,751,0.02983,19.413,18.419,19.22,-1
10,84.871,20.022,750,750,0.02759,19.401,18.502,19.23,-1
11,84.871,20.031,750,750,0.02589,19.417,18.426,19.23,-1
12,84.87,20.039,750,750,0.02474,19.409,18.418,19.23,-1
13,84.87,20.046,750,750,0.02359,19.396,18.43,19.23,-1
14,84.87,20.053,750,750,0.02227,19.417,18.434,19.23,-1
15,84.87,20.058,750,750,0.02098,19.41,18.436,19.24,-1
16,84.87,20.065,750,750,0.02005,19.426,18.426,19.24,-1
17,84.87,20.07,750,750,0.01901,19.404,18.451,19.24,-1
18,84.869,20.074,750,750,0.01823,19.43,18.454,19.24,-1
19,84.869,20.081,750,750,0.01666,19.404,18.425,19.25,-1
20,84.869,20.085,750,750,0.01608,19.405,18.475,19.25,-1
21,84.869,20.088,750,750,0.0155,19.404,18.459,19.25,-1
22,84.869,20.091,750,750,0.0148,19.403,18.44,19.25,-1
23,84.869,20.094,750,750,0.01332,19.485,18.477,19.25,-1
24,84.87,20.097,750,750,0.01245,19.402,18.438,19.26,-1
25,84.869,20.099,750,750,0.01184,19.409,18.431,19.26,-1
26,84.87,20.102,750,750,0.01112,19.406,18.445,19.26,-1
27,84.87,20.104,750,750,0.01079,19.446,18.478,19.26,-1
28,84.87,20.107,750,750,0.01033,19.411,18.458,19.26,-1
29,84.87,20.11,750,750,0.00962,19.479,18.492,19.27,-1
30,84.87,20.112,750,750,0.00917,19.415,18.443,19.27,-1
31,84.87,20.114,750,750,0.00881,19.408,18.433,19.27,-1
32,84.87,20.117,750,750,0.00821,19.433,18.442,19.27,-1
33,84.871,20.118,750,750,0.00766,19.408,18.436,19.28,-1
34,84.871,20.12,750,750,0.00769,19.526,18.513,19.28,-1
35,84.87,20.12,750,750,0.00726,19.411,18.44,19.28,-1
36,84.87,20.12,750,750,0.00672,19.497,18.558,19.28,-1
37,84.87,20.122,750,750,0.00622,19.422,18.442,19.28,-1
38,84.87,20.123,750,750,0.00579,19.482,18.517,19.29,-1
39,84.87,20.125,750,750,0.00569,19.51,18.509,19.29,-1
40,84.87,20.127,750,750,0.0054,19.45,18.496,19.29,-1
41,84.87,20.128,750,750,0.00469,19.413,18.463,19.29,-1
42,84.87,20.13,750,750,0.00462,19.409,18.453,19.29,-1
43,84.87,20.131,750,750,0.00414,19.411,18.435,19.3,-1
44,84.87,20.132,750,750,0.00396,19.41,18.442,19.3,-1
45,84.869,20.132,750,750,0.00362,19.409,18.428,19.3,-1
46,84.869,20.134,750,750,0.00344,19.415,18.446,19.3,-1
47,84.869,20.134,750,750,0.00328,19.412,18.437,19.3,-1
48,84.869,20.134,750,750,0.00309,19.418,18.482,19.31,-1
49,84.869,20.136,750,750,0.00285,19.413,18.437,19.31,-1
50,84.87,20.136,750,750,0.00276,19.404,18.446,19.31,-1
51,84.87,20.137,750,750,0.00248,19.433,18.445,19.31,-1
52,84.87,20.138,750,750,0.00254,19.406,18.467,19.32,-1
53,84.87,20.137,750,750,0.00227,19.486,18.478,19.32,-1
54,84.869,20.138,750,750,0.00201,19.421,18.434,19.32,-1
55,84.869,20.139,750,750,0.00194,19.405,18.447,19.32,-1
56,84.869,20.14,750,750,0.00183,19.409,18.515,19.32,-1
57,84.868,20.14,750,750,0.00183,19.409,18.475,19.33,-1
58,84.868,20.141,750,750,0.00186,19.409,18.432,19.33,-1
59,84.868,20.14,750,750,0.00185,19.416,18.437,19.33,-1
60,84.868,20.141,750,750,0.00169,19.41,18.493,19.33,-1
61,84.868,20.141,750,750,0.00162,19.418,18.447,19.33,-1
62,84.868,20.141,750,750,0.00128,19.414,18.46,19.34,-1
63,84.867,20.143,750,750,0.00105,19.42,18.465,19.34,-1
64,84.867,20.143,750,750,0.00086,19.433,18.455,19.34,-1
65,84.867,20.143,750,750,0.00036,19.426,18.454,19.34,-1
66,84.868,20.144,750,750,0.00059,19.415,18.454,19.35,-1
67,84.867,20.144,750,750,0.00071,19.418,18.444,19.35,-1
68,84.867,20.143,750,749,0.00051,19.428,18.474,19.35,-1
69,84.867,20.145,750,750,0.00055,19.437,18.476,19.35,-1
70,84.867,20.145,750,750,0.00092,19.411,18.445,19.35,-1
71,84.867,20.145,750,750,0.00061,19.415,18.485,19.36,-1
72,84.868,20.144,750,750,0.00057,19.415,18.532,19.36,-1
73,84.868,20.145,750,750,0.0004,19.51,18.535,19.36,-1
74,84.868,20.144,750,750,0.04394,19.516,18.503,19.36,-1
75,84.868,20.144,750,750,0.00471,19.422,18.45,19.36,-1
76,84.868,20.145,750,750,0.00374,19.414,18.449,19.37,-1
77,84.867,20.144,750,749,0.1041,19.419,18.441,19.37,-1
78,84.868,20.145,750,747,0.1582,19.421,18.449,19.37,115
79,84.867,20.145,750,748,0.0956,19.42,18.445,19.37,-1
80,84.867,20.141,750,749,0.0938,19.49,18.552,19.38,-1
81,84.868,20.131,750,750,0.09032,19.42,18.442,19.38,-1
82,84.868,20.12,750,750,0.1,19.447,18.463,19.38,114
83,84.868,20.109,750,751,0.09491,19.444,18.488,19.38,-1
84,84.867,20.102,750,751,0.08525,19.422,18.456,19.38,-1
85,84.868,20.093,750,751,0.08662,19.417,18.437,19.39,-1
86,84.867,20.086,750,751,0.08234,19.468,18.474,19.39,-1
87,84.867,20.082,750,751,0.07418,19.424,18.445,19.39,-1
88,84.868,20.079,750,751,0.1431,19.452,18.481,19.39,-1
89,84.868,20.077,750,751,0.09768,19.436,18.482,19.39,-1
90,84.868,20.074,750,751,0.08044,19.418,18.438,19.4,-1
91,84.869,20.074,750,751,0.07201,19.457,18.513,19.4,-1
92,84.869,20.072,750,751,0.06203,19.463,18.495,19.4,-1
93,84.869,20.072,750,751,0.06232,19.424,18.449,19.4,-1
94,84.869,20.074,750,751,0.05904,19.433,18.457,19.4,-1
95,84.869,20.073,750,751,0.05532,19.484,18.498,19.41,-1
96,84.869,20.075,750,751,0.0503,19.456,18.489,19.41,-1
97,84.87,20.077,750,751,0.04877,19.441,18.455,19.41,-1
98,84.87,20.08,750,751,0.04723,19.444,18.478,19.41,-1
99,84.87,20.08,750,751,0.04692,19.501,18.498,19.41,-1
100,84.87,20.083,750,751,0.04595,19.423,18.494,19.42,-1
101,84.869,20.087,750,751,0.04449,19.429,18.463,19.42,-1
102,84.869,20.089,750,751,0.04469,19.445,18.46,19.42,-1
103,84.869,20.092,750,751,0.04539,19.414,18.545,19.42,-1
104,84.869,20.094,750,751,0.04534,19.485,18.505,19.42,-1
105,84.869,20.096,750,751,0.04176,19.437,18.525,19.43,-1
106,84.868,20.097,750,751,0.03845,19.421,18.453,19.43,-1
107,84.868,20.098,750,751,0.03691,19.43,18.537,19.43,-1
108,84.867,20.101,750,751,0.03569,19.48,18.48,19.43,-1
109,84.867,20.103,750,751,0.03297,19.417,18.457,19.44,-1
110,84.867,20.104,750,751,0.03187,19.418,18.45,19.44,-1
111,84.867,20.106,750,751,0.03317,19.447,18.501,19.44,-1
112,84.866,20.106,750,751,0.03359,19.423,18.455,19.44,-1
113,84.866,20.107,750,751,0.03087,19.482,18.523,19.44,102
114,84.866,20.109,750,750,0.02914,19.498,18.515,19.45,-1
115,84.866,20.111,750,750,0.02837,19.421,18.459,19.45,-1
116,84.866,20.112,750,750,0.0278,19.428,18.456,19.45,-1
117,84.866,20.113,750,750,0.02771,19.425,18.457,19.45,-1
118,84.867,20.114,750,750,0.02725,19.423,18.451,19.45,-1
119,84.867,20.116,750,750,0.02646,19.415,18.471,19.46,-1
120,84.867,20.117,750,750,0.02632,19.421,18.454,19.46,-1
121,84.867,20.118,750,750,0.02577,19.416,18.475,19.46,-1
122,84.867,20.119,750,750,0.02557,19.425,18.456,19.46,-1
123,84.867,20.119,750,750,0.0249,19.472,18.556,19.46,-1
124,84.867,20.119,750,750,0.02492,19.45,18.473,19.47,-1
125,84.867,20.12,750,750,0.02485,19.42,18.451,19.47,-1
126,84.867,20.121,750,750,0.0249,19.426,18.493,19.47,-1
127,84.867,20.121,750,750,0.02452,19.415,18.468,19.47,-1
128,84.867,20.123,750,750,0.02456,19.469,18.474,19.47,-1
129,84.868,20.123,750,750,0.0243,19.43,18.463,19.48,-1
130,84.868,20.124,750,750,0.02402,19.43,18.466,19.48,114
131,84.867,20.124,750,750,0.02387,19.431,18.47,19.48,-1
132,84.867,20.125,750,750,0.0235,19.429,18.459,19.48,-1
133,84.867,20.125,750,750,0.02316,19.427,18.476,19.48,-1
134,84.868,20.125,750,750,0.02315,19.442,18.467,19.49,-1
135,84.868,20.126,750,750,0.02322,19.434,18.469,19.49,-1
136,84.868,20.126,750,750,0.02258,19.428,18.466,19.49,-1
137,84.868,20.126,750,750,0.02206,19.432,18.464,19.49,-1
138,84.868,20.126,750,750,0.02192,19.494,18.542,19.5,-1
139,84.868,20.127,750,750,0.02169,19.435,18.468,19.5,-1
140,84.867,20.126,750,750,0.0218,19.426,18.475,19.5,-1
141,84.867,20.127,750,750,0.02151,19.468,18.537,19.5,-1
142,84.867,20.126,750,750,0.02133,19.432,18.47,19.5,-1
143,84.867,20.127,750,750,0.02185,19.432,18.481,19.51,-1
144,84.867,20.128,750,750,0.02224,19.427,18.461,19.51,102
145,84.867,20.128,750,750,0.02246,19.441,18.47,19.51,-1
146,84.867,20.129,750,750,0.02253,19.427,18.463,19.51,-1
147,84.867,20.13,750,750,0.02202,19.451,18.451,19.51,-1
148,84.867,20.129,750,750,0.02183,19.449,18.456,19.52,-1
149,84.867,20.13,750,750,0.02169,19.423,18.464,19.52,-1
150,84.867,20.13,750,750,0.02166,19.445,18.454,19.52,-1
151,84.867,20.129,750,750,0.02165,19.435,18.456,19.52,-1
152,84.867,20.129,750,750,0.02168,19.432,18.454,19.52,-1
153,84.867,20.129,750,750,0.02158,19.533,18.539,19.53,-1
154,84.867,20.13,750,750,0.02133,19.437,18.458,19.53,-1
155,84.868,20.13,750,750,0.02171,19.43,18.445,19.53,114
156,84.868,20.13,750,750,0.02173,19.435,18.437,19.53,-1
157,84.868,20.13,750,750,0.0216,19.448,18.466,19.53,-1
158,84.868,20.129,750,750,0.0208,19.44,18.446,19.54,-1
159,84.868,20.129,750,750,0.0199,19.429,18.462,19.54,-1
160,84.868,20.13,750,750,0.021,19.477,18.497,19.54,-1
161,84.868,20.131,750,750,0.0242,19.434,18.449,19.54,-1
162,84.869,20.13,750,750,0.0259,19.439,18.445,19.54,-1
163,84.869,20.13,750,750,0.0254,19.436,18.473,19.55,-1
164,84.869,20.13,750,750,0.0292,19.429,18.444,19.55,-1
165,84.869,20.131,750,750,0.0251,19.436,18.446,19.55,-1
166,84.869,20.131,750,751,0.02258,19.427,18.444,19.55,102
167,84.868,20.131,750,750,0.02182,19.427,18.455,19.55,-1
168,84.868,20.13,750,750,0.02029,19.438,18.461,19.56,-1
169,84.868,20.131,750,750,0.0199,19.432,18.452,19.56,-1
170,84.868,20.131,750,750,0.02,19.481,18.511,19.56,-1
171,84.868,20.133,750,750,0.02013,19.439,18.461,19.56,-1
172,84.868,20.134,750,750,0.01997,19.485,18.516,19.57,-1
173,84.868,20.133,750,750,0.02026,19.464,18.486,19.57,-1
174,84.868,20.134,750,750,0.0204,19.503,18.567,19.57,-1
175,84.868,20.134,750,750,0.02037,19.432,18.45,19.57,-1
176,84.868,20.134,750,750,0.02081,19.549,18.464,19.57,-1
177,84.867,20.134,750,750,0.02046,19.533,18.48,19.58,-1
178,84.867,20.134,750,750,0.02013,19.468,18.467,19.58,-1
179,84.867,20.134,750,750,0.02038,19.433,18.45,19.58,-1
180,84.867,20.136,750,750,0.02054,19.457,18.481,19.58,-1
181,84.867,20.135,750,750,0.02064,19.449,18.459,19.58,-1
182,84.867,20.135,750,750,0.02061,19.439,18.454,19.59,-1
