Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,83.618,20.135,750,753,-0.00023,17.659,17.555,24.43,-1
1,83.618,20.135,750,753,-0.00023,17.659,17.555,24.43,-1
2,83.617,20.152,750,753,-0.00085,17.636,17.556,24.43,-1
3,83.617,20.168,750,754,-0.00089,17.663,17.559,24.43,-1
4,83.617,20.181,750,754,-0.00082,17.627,17.559,24.43,-1
5,83.617,20.192,750,754,-0.00122,17.673,17.534,24.43,-1
6,83.618,20.201,750,754,-0.00066,17.698,17.539,24.43,-1
7,83.617,20.209,750,754,0.00166,17.635,17.544,24.43,-1
8,83.618,20.215,750,754,0.00022,17.685,17.532,24.43,-1
9,83.618,20.22,750,754,-0.00467,17.659,17.538,24.43,-1
10,83.618,20.224,750,754,-0.00225,17.641,17.54,24.43,-1
11,83.618,20.226,750,754,-0.00168,17.663,17.519,24.43,-1
12,83.618,20.227,750,754,-0.00111,17.649,17.544,24.43,-1
13,83.618,20.229,750,754,-0.00196,17.633,17.511,24.43,-1
14,83.619,20.231,750,753,-0.0017,17.634,17.55,24.43,-1
15,83.619,20.229,750,753,-0.00091,17.635,17.54,24.43,-1
16,83.618,20.229,750,753,-0.0016,17.631,17.533,24.43,-1
17,83.618,20.229,750,753,-0.00131,17.675,17.539,24.43,-1
18,83.618,20.228,750,753,-0.00131,17.639,17.527,24.43,-1
19,83.617,20.227,750,753,-0.00198,17.661,17.529,24.43,-1
20,83.617,20.224,750,753,-0.00087,17.629,17.539,24.43,-1
21,83.617,20.222,750,753,-0.00118,17.631,17.558,24.43,-1
22,83.617,20.222,750,753,-0.00104,17.652,17.54,24.43,-1
23,83.618,20.221,750,752,-0.00133,17.7,17.527,24.43,-1
24,83.618,20.218,750,752,-0.00076,17.641,17.543,24.43,-1
25,83.618,20.218,750,752,-0.00117,17.683,17.528,24.43,-1
26,83.618,20.216,750,752,-0.0009,17.663,17.521,24.43,-1
27,83.618,20.214,750,752,-0.00111,17.669,17.537,24.43,-1
28,83.618,20.213,750,752,-0.00121,17.642,17.541,24.43,-1
29,83.618,20.213,750,752,-0.0014,17.65,17.528,24.43,-1
30,83.618,20.212,750,752,-0.00108,17.67,17.528,24.43,-1
31,83.618,20.209,750,752,-0.00111,17.643,17.53,24.44,-1
32,83.618,20.206,750,752,-0.00191,17.644,17.532,24.44,-1
33,83.617,20.205,750,752,-0.00151,17.633,17.567,24.44,-1
34,83.617,20.204,750,752,-0.00114,17.672,17.538,24.44,-1
35,83.617,20.204,750,752,-0.0009,17.636,17.532,24.44,-1
36,83.618,20.205,750,752,-0.00081,17.659,17.565,24.44,-1
37,83.618,20.207,750,752,-0.00084,17.636,17.545,24.44,-1
38,83.617,20.205,750,752,-0.0013,17.673,17.55,24.44,-1
39,83.618,20.206,750,752,-0.00086,17.634,17.564,24.44,-1
40,83.618,20.205,750,752,-0.00069,17.633,17.567,24.44,-1
41,83.618,20.204,750,752,-0.00116,17.667,17.57,24.44,-1
42,83.618,20.204,750,752,-0.00127,17.71,17.554,24.44,-1
43,83.617,20.204,750,752,-0.00121,17.635,17.554,24.44,-1
44,83.618,20.204,750,752,-0.00107,17.656,17.59,24.44,-1
45,83.617,20.203,750,752,-0.00103,17.644,17.549,24.44,-1
46,83.617,20.203,750,752,-0.00098,17.658,17.57,24.44,-1
47,83.617,20.203,750,752,-0.00095,17.665,17.548,24.44,-1
48,83.617,20.203,750,752,-0.00103,17.637,17.58,24.44,-1
49,83.617,20.204,750,752,-0.00117,17.667,17.576,24.44,-1
50,83.617,20.205,750,752,-0.00058,17.632,17.56,24.44,-1
51,83.616,20.206,750,752,-0.00096,17.688,17.553,24.44,-1
52,83.616,20.206,750,752,-0.00097,17.641,17.559,24.44,-1
53,83.617,20.207,750,752,-0.00102,17.632,17.553,24.44,-1
54,83.617,20.207,750,752,-0.00093,17.677,17.616,24.44,-1
55,83.616,20.206,750,752,-0.0009,17.65,17.588,24.44,-1
56,83.616,20.208,750,752,-0.00121,17.669,17.564,24.44,-1
57,83.617,20.209,750,752,0.00014,17.691,17.561,24.44,-1
58,83.617,20.208,750,752,-0.00038,17.641,17.55,24.44,-1
59,83.617,20.209,750,752,-0.0014,17.7,17.567,24.44,-1
60,83.617,20.208,750,752,-0.00184,17.627,17.572,24.44,-1
61,83.617,20.209,750,752,-0.00203,17.66,17.566,24.44,-1
62,83.617,20.208,750,752,-0.00076,17.656,17.578,24.44,-1
63,83.617,20.209,750,752,-0.00098,17.652,17.583,24.44,-1
64,83.617,20.209,750,752,-0.00072,17.664,17.572,24.44,-1
65,83.617,20.208,750,752,-0.00092,17.691,17.585,24.44,-1
66,83.617,20.208,750,752,-0.00126,17.651,17.575,24.44,-1
67,83.617,20.209,750,752,-0.00121,17.703,17.584,24.44,-1
68,83.616,20.208,750,752,-0.00098,17.644,17.586,24.44,-1
69,83.616,20.209,750,752,-0.00125,17.64,17.611,24.44,-1
70,83.616,20.208,750,752,-0.00136,17.658,17.562,24.44,-1
71,83.616,20.207,750,752,-0.00083,17.647,17.584,24.44,-1
72,83.615,20.206,750,752,-0.00123,17.666,17.569,24.44,-1
73,83.615,20.207,750,752,-0.00119,17.649,17.59,24.44,-1
74,83.616,20.208,750,752,-0.00121,17.687,17.583,24.44,-1
75,83.615,20.208,750,752,-0.00115,17.639,17.589,24.44,-1
76,83.616,20.207,750,752,-0.00089,17.664,17.594,24.44,-1
77,83.616,20.207,750,752,-0.00083,17.685,17.603,24.44,-1
