Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.154,20.16,750,749,-0.00212,34.325,28.034,24.03,-1
1,84.154,20.16,750,749,-0.00212,34.325,28.034,24.03,-1
2,84.154,20.16,750,749,-0.00186,34.341,28.101,24.03,-1
3,84.153,20.16,750,749,-0.00172,34.344,28.096,24.03,-1
4,84.153,20.16,750,749,-0.00232,34.325,28.107,24.03,-1
5,84.153,20.16,750,749,-0.002,34.34,28.124,24.04,-1
6,84.153,20.16,750,749,-0.00207,34.339,28.136,24.04,-1
7,84.153,20.161,750,749,-0.00203,34.309,28.144,24.04,-1
8,84.153,20.16,750,749,-0.00198,34.334,28.139,24.05,-1
9,84.152,20.159,750,749,-0.00203,34.294,28.156,24.05,-1
10,84.152,20.158,750,749,-0.00195,34.336,28.189,24.05,-1
11,84.152,20.158,750,749,-0.00195,34.378,28.213,24.06,-1
12,84.152,20.161,750,748,-0.0023,34.349,28.236,24.06,-1
13,84.152,20.16,750,748,-0.00214,34.344,28.264,24.06,-1
14,84.151,20.16,750,748,-0.00202,34.396,28.305,24.07,-1
15,84.151,20.159,750,748,-0.00212,34.371,28.324,24.07,-1
16,84.151,20.159,750,748,-0.00237,34.47,28.359,24.07,-1
17,84.151,20.158,750,748,-0.00255,34.431,28.388,24.08,-1
18,84.151,20.158,750,748,-0.00217,34.468,28.41,24.08,-1
19,84.15,20.156,750,748,-0.00197,34.434,28.373,24.08,-1
20,84.15,20.155,750,748,-0.00212,34.47,28.423,24.08,-1
21,84.149,20.155,750,748,-0.00205,34.45,28.413,24.09,-1
22,84.149,20.157,750,748,-0.0021,34.469,28.35,24.09,-1
23,84.149,20.158,750,748,-0.00202,34.473,28.374,24.09,-1
24,84.148,20.161,750,748,-0.00231,34.467,28.325,24.1,-1
25,84.148,20.157,750,748,-0.00205,34.502,28.292,24.1,-1
26,84.148,20.153,750,748,-0.00203,34.496,28.304,24.1,-1
27,84.148,20.152,750,748,-0.00187,34.476,28.275,24.11,-1
28,84.148,20.151,750,748,-0.00226,34.504,28.261,24.11,-1
29,84.148,20.15,750,748,-0.00247,34.548,28.371,24.11,-1
30,84.147,20.149,750,748,-0.00216,34.552,28.359,24.12,-1
31,84.147,20.148,750,748,-0.00192,34.527,28.354,24.12,-1
32,84.147,20.147,750,748,-0.00092,34.572,28.385,24.12,-1
33,84.147,20.147,750,748,-0.00173,34.571,28.385,24.12,-1
34,84.146,20.146,750,748,-0.00194,34.592,28.369,24.13,-1
35,84.146,20.146,750,748,-0.00196,34.598,28.34,24.13,-1
36,84.146,20.145,750,748,-0.0022,34.515,28.271,24.13,-1
37,84.146,20.145,750,748,-0.00203,34.409,28.192,24.14,-1
38,84.145,20.145,750,748,-0.00214,34.263,28.193,24.14,-1
39,84.145,20.144,750,748,-0.00215,34.13,28.137,24.14,-1
40,84.145,20.144,750,748,-0.0021,33.97,28.055,24.15,-1
41,84.145,20.143,750,748,-0.00205,33.983,28.015,24.15,-1
42,84.145,20.143,750,748,-0.00226,33.963,28.03,24.15,-1
43,84.144,20.142,750,748,-0.01067,33.954,28.058,24.16,-1
44,84.144,20.142,750,748,-0.00555,34.005,28.068,24.16,-1
45,84.144,20.141,750,748,-0.0034,34.051,28.023,24.16,-1
46,84.143,20.141,750,748,-0.00222,34.082,28.074,24.17,-1
47,84.143,20.141,750,748,-0.00235,34.151,28.05,24.17,-1
48,84.143,20.14,750,748,-0.00236,34.133,28.033,24.17,-1
49,84.143,20.139,750,748,-0.00212,34.141,28.092,24.18,-1
50,84.142,20.139,750,748,-0.00229,34.189,28.065,24.18,-1
51,84.142,20.139,750,748,-0.00245,34.238,28.08,24.18,-1
52,84.142,20.138,750,748,-0.00257,34.192,28.122,24.19,-1
53,84.141,20.138,750,748,-0.00223,34.18,28.143,24.19,-1
54,84.141,20.138,750,748,-0.0023,34.189,28.173,24.19,-1
55,84.141,20.137,750,748,-0.00198,34.205,28.18,24.19,-1
56,84.141,20.137,750,748,-0.00216,34.179,28.267,24.2,-1
57,84.141,20.137,750,748,-0.0021,34.216,28.312,24.2,115
58,84.14,20.136,750,748,0.01146,34.232,28.358,24.2,-1
59,84.14,20.136,750,748,0.00256,34.208,28.406,24.21,102
60,84.139,20.135,750,748,-0.00057,34.255,28.401,24.21,-1
61,84.139,20.135,750,748,-0.00096,34.214,28.41,24.21,-1
62,84.138,20.143,750,747,0.00026,34.219,28.418,24.22,-1
63,84.138,20.139,750,747,0.00404,34.224,28.406,24.22,-1
64,84.137,20.134,750,748,0.04468,34.291,28.413,24.22,-1
65,84.137,20.124,750,748,0.06184,34.316,28.414,24.23,-1
66,84.137,20.109,750,748,0.06475,34.319,28.371,24.23,-1
67,84.136,20.092,750,749,0.0666,34.357,28.375,24.23,-1
68,84.136,20.076,750,749,0.06514,34.362,28.367,24.23,-1
69,84.136,20.063,750,749,0.0668,34.434,28.346,24.24,-1
70,84.135,20.047,750,749,0.06337,34.396,28.277,24.24,-1
71,84.135,20.04,750,749,0.05994,34.388,28.278,24.25,-1
72,84.135,20.035,750,749,0.05573,34.409,28.273,24.25,-1
73,84.135,20.031,750,749,0.05258,34.441,28.292,24.25,-1
74,84.134,20.03,750,749,0.04989,34.453,28.304,24.25,-1
75,84.134,20.031,750,749,0.04755,34.417,28.277,24.26,-1
76,84.133,20.031,750,749,0.04582,34.445,28.35,24.26,-1
77,84.133,20.033,750,749,0.04362,34.437,28.381,24.26,-1
78,84.133,20.037,750,749,0.04257,34.47,28.381,24.27,-1
79,84.133,20.04,750,749,0.04221,34.493,28.484,24.27,-1
80,84.133,20.042,750,749,0.04094,34.471,28.479,24.27,-1
81,84.132,20.045,750,749,0.03952,34.359,28.51,24.28,-1
82,84.132,20.047,750,749,0.03804,34.294,28.549,24.28,-1
83,84.132,20.049,750,749,0.03923,34.143,28.561,24.28,-1
84,84.132,20.052,750,748,0.03884,34.16,28.635,24.29,-1
85,84.131,20.055,750,748,0.03364,34.173,28.605,24.29,-1
86,84.131,20.057,750,748,0.0335,34.215,28.659,24.29,-1
87,84.131,20.059,750,748,0.0315,34.232,28.674,24.29,-1
88,84.131,20.062,750,748,0.03209,34.307,28.705,24.3,-1
89,84.13,20.064,750,748,0.03155,34.301,28.734,24.3,-1
90,84.13,20.067,750,748,0.03056,34.273,28.714,24.3,-1
91,84.13,20.069,750,748,0.03453,34.253,28.743,24.31,-1
92,84.13,20.07,750,748,0.03224,34.231,28.752,24.31,-1
93,84.129,20.072,750,748,0.02923,34.207,28.775,24.31,-1
94,84.129,20.074,750,748,0.02853,34.165,28.791,24.32,-1
95,84.128,20.075,750,748,0.02636,34.203,28.807,24.32,-1
96,84.128,20.077,750,748,0.0256,34.175,28.867,24.32,-1
97,84.128,20.078,750,749,0.02552,34.147,28.895,24.33,-1
98,84.128,20.08,750,749,0.02467,34.188,28.925,24.33,-1
99,84.127,20.08,750,749,0.02524,34.175,28.95,24.33,-1
100,84.127,20.084,750,749,0.02447,34.194,29.031,24.34,-1
101,84.127,20.083,750,749,0.02345,34.211,29.016,24.34,-1
102,84.126,20.085,750,749,0.02304,34.218,29.05,24.34,-1
103,84.126,20.086,750,749,0.02304,34.261,29.066,24.35,-1
104,84.126,20.087,750,749,0.02264,34.276,29.095,24.35,-1
105,84.125,20.088,750,749,0.0227,34.301,29.143,24.35,-1
106,84.125,20.088,750,749,0.02228,34.325,29.19,24.36,-1
107,84.125,20.09,750,748,0.02196,34.353,29.206,24.36,-1
108,84.125,20.09,750,748,0.02154,34.394,29.213,24.36,-1
109,84.125,20.091,750,748,0.02141,34.363,29.202,24.36,-1
110,84.125,20.093,750,748,0.021,34.326,29.197,24.37,-1
111,84.124,20.092,750,748,0.02099,34.326,29.198,24.37,-1
112,84.124,20.091,750,748,0.0207,34.346,29.168,24.37,-1
113,84.124,20.092,750,748,0.02071,34.377,29.168,24.38,-1
114,84.125,20.093,750,748,0.02027,34.38,29.193,24.38,-1
115,84.125,20.093,750,748,0.02031,34.416,29.252,24.38,-1
116,84.125,20.093,750,748,0.02049,34.397,29.277,24.39,-1
117,84.125,20.093,750,748,0.01956,34.421,29.281,24.39,-1
118,84.125,20.092,750,748,0.01929,34.401,29.339,24.39,-1
119,84.125,20.09,750,748,0.0194,34.436,29.362,24.4,-1
120,84.124,20.092,750,748,0.01926,34.415,29.422,24.4,-1
121,84.123,20.092,750,748,0.0194,34.441,29.447,24.4,-1
122,84.123,20.094,750,748,0.01912,34.462,29.51,24.41,-1
123,84.123,20.095,750,748,0.01897,34.501,29.536,24.41,-1
124,84.123,20.093,750,748,0.01893,34.488,29.534,24.41,-1
125,84.123,20.093,750,748,0.01959,34.529,29.603,24.41,-1
126,84.122,20.094,750,748,0.01967,34.503,29.601,24.42,-1
127,84.122,20.094,750,748,0.01955,34.538,29.64,24.42,-1
128,84.122,20.094,750,748,0.01917,34.509,29.637,24.42,114
129,84.121,20.092,750,748,0.01876,34.537,29.689,24.43,-1
130,84.121,20.093,750,748,0.01867,34.516,29.675,24.43,-1
131,84.121,20.094,750,748,0.01851,34.567,29.681,24.43,-1
132,84.121,20.093,750,748,0.01808,34.555,29.664,24.44,-1
133,84.121,20.092,750,748,0.01773,34.563,29.694,24.44,-1
134,84.121,20.092,750,748,0.01792,34.535,29.68,24.44,-1
135,84.12,20.092,750,748,0.01798,34.544,29.714,24.45,102
136,84.12,20.092,750,748,0.01804,34.587,29.706,24.45,-1
137,84.121,20.093,750,748,0.01817,34.594,29.744,24.45,-1
138,84.121,20.093,750,748,0.01816,34.611,29.764,24.46,-1
139,84.121,20.093,750,748,0.01799,34.624,29.764,24.46,-1
140,84.121,20.092,750,748,0.01839,34.641,29.785,24.46,-1
141,84.121,20.09,750,748,0.01804,34.666,29.793,24.47,-1
142,84.12,20.089,750,748,0.01774,34.66,29.809,24.47,-1
143,84.12,20.09,750,748,0.01764,34.641,29.848,24.47,-1
144,84.12,20.09,750,748,0.01732,34.656,29.821,24.48,-1
145,84.12,20.089,750,748,0.01745,34.677,29.887,24.48,-1
146,84.12,20.088,750,748,0.01739,34.647,29.899,24.48,-1
147,84.12,20.088,750,748,0.01691,34.663,29.943,24.48,-1
148,84.119,20.087,750,748,0.01677,34.646,29.976,24.49,-1
149,84.12,20.088,750,748,0.01711,34.651,30.032,24.49,-1
150,84.12,20.087,750,748,0.01721,34.706,30.021,24.49,-1
151,84.12,20.088,750,748,0.01703,34.698,30.032,24.5,-1
152,84.12,20.087,750,748,0.01684,34.691,30.106,24.5,-1
153,84.119,20.085,750,748,0.0169,34.696,30.095,24.5,-1
154,84.119,20.087,750,748,0.01676,34.714,30.071,24.51,-1
155,84.119,20.087,750,748,0.01698,34.723,30.048,24.51,-1
156,84.118,20.087,750,748,0.01671,34.744,30.016,24.51,-1
157,84.118,20.087,750,748,0.01669,34.768,29.974,24.52,-1
158,84.118,20.085,750,748,0.01661,34.8,29.989,24.52,-1
159,84.118,20.084,750,748,0.01624,34.805,29.955,24.52,-1
160,84.118,20.084,750,748,0.01655,34.808,29.9,24.53,-1
161,84.117,20.083,750,748,0.01628,34.834,29.884,24.53,-1
162,84.117,20.084,750,748,0.0161,34.869,29.879,24.53,-1
163,84.118,20.083,750,748,0.01593,34.877,29.89,24.54,114
164,84.117,20.082,750,748,0.0158,34.883,29.973,24.54,-1
165,84.117,20.083,750,748,0.01647,34.904,29.995,24.54,-1
166,84.117,20.083,750,748,0.01844,34.885,29.996,24.55,-1
167,84.117,20.082,750,748,0.0206,34.877,29.986,24.55,-1
168,84.117,20.082,750,748,0.01949,34.913,30.009,24.55,102
169,84.117,20.08,750,748,0.01691,34.898,29.999,24.56,-1
170,84.117,20.078,750,748,0.01471,34.863,29.977,24.56,-1
171,84.117,20.079,750,748,0.01395,34.859,30.007,24.56,-1
172,84.117,20.079,750,748,0.01394,34.823,29.983,24.57,-1
173,84.116,20.079,750,748,0.0141,34.853,30.027,24.57,-1
174,84.116,20.079,750,748,0.01463,34.839,29.951,24.57,-1
175,84.116,20.078,750,748,0.01474,34.787,30.003,24.58,-1
176,84.116,20.079,750,748,0.01492,34.814,30.043,24.58,-1
177,84.116,20.078,750,748,0.01495,34.811,30.065,24.58,-1
178,84.116,20.079,750,748,0.01517,34.81,30.101,24.59,-1
179,84.115,20.077,750,748,0.01533,34.843,30.088,24.59,-1
180,84.116,20.078,750,748,0.01562,34.812,30.077,24.59,-1
181,84.115,20.077,750,748,0.01598,34.861,30.05,24.59,-1
182,84.115,20.076,750,748,0.01622,34.874,30.038,24.6,-1
183,84.114,20.076,750,748,0.01634,34.892,29.972,24.6,-1
184,84.114,20.074,750,748,0.01665,34.887,29.916,24.6,-1
185,84.114,20.074,750,748,0.01841,34.892,29.88,24.61,-1
186,84.113,20.075,750,748,0.01791,34.874,29.808,24.61,-1
187,84.113,20.074,750,748,0.01653,34.887,29.719,24.61,114
188,84.113,20.074,750,748,0.01683,34.915,29.708,24.62,-1
189,84.112,20.072,750,748,0.01807,34.894,29.62,24.62,-1
190,84.113,20.073,750,748,0.01129,34.91,29.603,24.63,-1
191,84.113,20.072,750,748,0.01623,34.93,29.595,24.63,-1
192,84.112,20.071,750,748,0.01834,34.924,29.592,24.63,-1
193,84.112,20.072,750,748,0.01698,34.991,29.648,24.64,102
194,84.112,20.07,750,748,0.01653,34.997,29.674,24.64,-1
195,84.112,20.069,750,748,0.01483,35.007,29.732,24.64,-1
196,84.112,20.069,750,748,0.01562,34.994,29.798,24.64,-1
197,84.112,20.07,750,748,0.01642,35.047,29.802,24.65,-1
198,84.112,20.069,750,748,0.01574,34.991,29.859,24.65,-1
199,84.112,20.07,750,748,0.01583,35.02,29.938,24.65,-1
200,84.112,20.069,750,748,0.01564,35.025,29.984,24.66,-1
201,84.112,20.069,750,748,0.01596,35.046,30.005,24.66,-1
202,84.112,20.067,750,748,0.01555,35.099,29.994,24.66,114
203,84.112,20.068,750,748,0.01513,35.093,29.999,24.67,-1
204,84.111,20.068,750,748,0.01475,35.073,30.067,24.67,-1
205,84.111,20.067,750,748,0.01466,35.094,30.114,24.67,102
206,84.111,20.064,750,748,0.01449,35.111,30.1,24.68,-1
207,84.111,20.064,750,747,0.01747,35.088,30.112,24.68,-1
208,84.111,20.065,750,747,0.01573,35.095,30.156,24.68,-1
209,84.111,20.064,750,747,0.01474,35.104,30.176,24.69,-1
210,84.111,20.061,750,746,0.01565,35.145,30.218,24.69,-1
211,84.111,20.058,750,746,0.01559,35.124,30.27,24.69,-1
212,84.111,20.054,750,746,0.01493,35.148,30.294,24.7,-1
213,84.111,20.051,750,746,0.01487,35.177,30.345,24.7,-1
214,84.109,20.046,750,746,0.01417,35.163,30.393,24.7,-1
215,84.109,20.043,750,746,0.01397,35.185,30.4,24.71,-1
216,84.109,20.042,750,746,0.01611,35.218,30.463,24.71,-1
217,84.109,20.039,750,746,0.0141,35.2,30.504,24.71,-1
218,84.109,20.036,750,746,0.00718,35.236,30.54,24.72,-1
219,84.109,20.036,750,746,0.01062,35.205,30.581,24.72,-1
220,84.109,20.035,750,746,0.01328,35.25,30.598,24.72,-1
221,84.109,20.035,750,746,0.01399,35.215,30.658,24.73,-1
222,84.108,20.033,750,746,0.0152,35.217,30.648,24.73,-1
223,84.108,20.034,750,746,0.0138,35.255,30.704,24.73,-1
224,84.108,20.033,750,746,0.01232,35.256,30.744,24.74,-1
225,84.107,20.034,750,746,0.01257,35.295,30.773,24.74,-1
226,84.107,20.033,750,747,0.01349,35.239,30.788,24.74,-1
227,84.108,20.034,750,747,0.01397,35.25,30.79,24.75,-1
228,84.107,20.032,750,747,0.01477,35.258,30.818,24.75,-1
229,84.107,20.03,750,747,0.01282,35.3,30.852,24.75,-1
230,84.106,20.03,750,746,0.01368,35.271,30.866,24.76,-1
231,84.107,20.03,750,747,0.01409,35.273,30.856,24.76,-1
232,84.106,20.029,750,747,0.01467,35.27,30.889,24.76,-1
233,84.106,20.028,750,747,0.01457,35.267,30.913,24.77,-1
234,84.106,20.029,750,747,0.01499,35.299,30.885,24.77,-1
235,84.106,20.029,750,747,0.01489,35.257,30.88,24.77,-1
236,84.106,20.028,750,747,0.01498,35.277,30.801,24.78,-1
237,84.105,20.028,750,746,0.01534,35.252,30.78,24.78,-1
238,84.105,20.027,750,746,0.01585,35.244,30.746,24.78,-1
239,84.106,20.028,750,746,0.0158,35.25,30.73,24.79,-1
240,84.106,20.028,750,746,0.01555,35.241,30.722,24.79,-1
241,84.106,20.026,750,746,0.01556,35.246,30.761,24.79,-1
242,84.106,20.024,750,746,0.01583,35.261,30.779,24.8,-1
243,84.106,20.025,750,746,0.01619,35.221,30.793,24.8,-1
244,84.106,20.025,750,746,0.01598,35.185,30.815,24.8,-1
245,84.107,20.025,750,746,0.016,35.173,30.854,24.81,-1
246,84.107,20.024,750,746,0.01611,35.188,30.87,24.81,-1
247,84.107,20.023,750,746,0.01623,35.149,30.913,24.81,-1
248,84.107,20.023,750,746,0.0171,35.08,30.943,24.82,-1
249,84.106,20.023,750,746,0.01712,35.094,30.965,24.82,-1
250,84.106,20.023,750,746,0.01752,35.067,31.002,24.82,-1
251,84.106,20.023,750,746,0.01755,35.081,31.003,24.83,-1
252,84.106,20.022,750,746,0.01751,35.025,30.984,24.83,-1
253,84.106,20.021,750,746,0.01706,35.005,31.045,24.83,-1
254,84.106,20.02,750,746,0.01669,35.006,31.107,24.84,-1
