Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,84.56,20.239,750,751,-0.00216,19.964,19.715,26.72,-1
1,84.56,20.239,750,751,-0.00216,19.964,19.715,26.72,-1
2,84.56,20.239,750,751,-0.00202,19.945,19.707,26.72,-1
3,84.56,20.239,750,751,-0.00204,19.947,19.701,26.72,-1
4,84.56,20.238,750,751,-0.00248,19.948,19.697,26.72,-1
5,84.56,20.238,750,751,-0.00199,19.959,19.688,26.72,-1
6,84.56,20.237,750,751,-0.00224,19.958,19.717,26.72,-1
7,84.56,20.237,750,751,-0.00166,19.945,19.683,26.72,-1
8,84.56,20.238,750,752,-0.00147,19.956,19.691,26.72,-1
9,84.56,20.239,750,752,-0.00148,19.98,19.684,26.72,-1
10,84.56,20.241,750,752,-0.00182,19.941,19.69,26.72,-1
11,84.56,20.243,750,752,-0.00181,19.943,19.689,26.72,-1
12,84.56,20.245,750,752,-0.00176,19.942,19.7,26.72,-1
13,84.56,20.246,750,752,-0.00156,19.946,19.682,26.72,-1
14,84.56,20.247,750,752,-0.00175,19.942,19.665,26.72,-1
15,84.56,20.248,750,752,-0.00223,19.969,19.699,26.72,-1
16,84.559,20.248,750,752,-0.00189,19.959,19.691,26.72,-1
17,84.559,20.248,750,752,-0.00254,19.943,19.701,26.72,-1
18,84.559,20.249,750,752,-0.00205,19.952,19.697,26.72,-1
19,84.559,20.249,750,752,0.00063,19.949,19.702,26.72,-1
20,84.559,20.25,750,752,0.01486,19.932,19.695,26.72,-1
21,84.56,20.25,750,752,0.00756,19.979,19.683,26.72,-1
22,84.56,20.25,750,752,-0.00019,19.944,19.69,26.72,-1
23,84.56,20.249,750,752,0.0133,19.94,19.704,26.93,-1
24,84.56,20.249,750,752,0.00533,19.951,19.679,26.9,-1
25,84.56,20.249,750,752,0.00825,19.95,19.702,26.87,-1
26,84.56,20.25,750,752,-0.03768,19.97,19.707,26.84,-1
27,84.56,20.25,750,752,-0.00571,19.955,19.692,26.82,-1
28,84.56,20.25,750,752,0.00362,19.942,19.689,26.8,-1
29,84.56,20.25,750,752,-0.0021,19.956,19.697,26.79,-1
30,84.56,20.251,750,752,0.00907,19.947,19.7,26.78,-1
31,84.56,20.251,750,752,0.0086,19.965,19.71,26.77,-1
32,84.56,20.251,750,752,0.00257,19.942,19.703,26.76,-1
33,84.56,20.251,750,752,0.00667,19.942,19.71,26.75,-1
34,84.56,20.25,750,752,0.00346,19.947,19.707,26.75,-1
35,84.56,20.251,750,752,0.00018,19.973,19.735,26.74,-1
36,84.56,20.25,750,752,-0.00144,19.956,19.754,26.74,-1
37,84.56,20.25,750,752,-0.0015,19.955,19.727,26.74,-1
38,84.56,20.25,750,752,-0.00191,19.942,19.744,26.74,-1
39,84.56,20.25,750,752,-0.00196,19.964,19.751,26.73,-1
40,84.56,20.25,750,752,-0.00191,19.934,19.74,26.73,-1
41,84.56,20.25,750,752,-0.00282,19.955,19.734,26.73,-1
42,84.56,20.25,750,752,-0.0018,19.933,19.755,26.73,-1
43,84.56,20.25,750,752,-0.00182,19.954,19.754,26.73,-1
44,84.56,20.251,750,752,-0.00185,19.939,19.745,26.73,-1
45,84.56,20.251,750,752,-0.00161,19.954,19.752,26.73,-1
46,84.56,20.251,750,752,-0.00134,19.942,19.777,26.73,-1
47,84.56,20.251,750,752,-0.00151,19.955,19.762,26.73,-1
48,84.559,20.251,750,752,-0.00191,19.944,19.752,26.73,-1
49,84.559,20.25,750,752,-0.00213,19.964,19.758,26.73,-1
50,84.559,20.251,750,752,-0.00207,19.964,19.779,26.73,-1
51,84.559,20.251,750,752,-0.00189,19.962,19.767,26.73,-1
52,84.559,20.25,750,752,-0.00186,19.962,19.735,26.73,-1
53,84.559,20.25,750,752,-0.00168,19.945,19.736,26.73,-1
54,84.559,20.25,750,752,-0.00191,19.957,19.734,26.73,-1
55,84.559,20.25,750,752,-0.00272,19.96,19.75,26.73,-1
56,84.559,20.25,750,752,-0.00245,19.943,19.726,26.72,-1
57,84.559,20.25,750,752,-0.00234,19.945,19.725,26.72,-1
58,84.559,20.25,750,752,-0.00214,19.939,19.754,26.73,-1
59,84.559,20.25,750,752,-0.00194,19.946,19.72,26.72,-1
60,84.559,20.25,750,752,-0.00187,19.954,19.729,26.72,-1
61,84.559,20.25,750,752,-0.00138,19.956,19.744,26.72,-1
62,84.558,20.25,750,752,-0.00136,19.938,19.742,26.72,-1
63,84.558,20.25,750,752,-0.00191,19.935,19.722,26.72,-1
64,84.559,20.25,750,752,-0.00172,19.956,19.723,26.72,-1
65,84.558,20.25,750,752,-0.00231,19.944,19.728,26.72,-1
66,84.558,20.248,750,752,-0.00226,19.944,19.709,26.72,-1
67,84.558,20.25,750,752,-0.00178,19.94,19.739,26.72,-1
68,84.558,20.249,750,752,-0.00185,19.936,19.727,26.72,-1
69,84.558,20.25,750,752,-0.00197,19.961,19.728,26.72,-1
70,84.558,20.25,750,752,-0.00188,19.957,19.729,26.72,-1
71,84.559,20.25,750,752,-0.00192,19.94,19.703,26.73,-1
72,84.559,20.241,750,747,-0.00219,19.935,19.699,26.73,-1
73,84.559,20.243,750,748,0.04114,19.935,19.724,26.73,-1
74,84.56,20.211,750,750,0.1001,19.928,19.72,26.73,-1
75,84.561,20.187,750,751,0.1115,19.95,19.704,26.73,115
76,84.561,20.161,750,752,0.112,19.935,19.732,26.73,-1
77,84.562,20.147,750,752,0.1064,19.935,19.767,26.73,-1
78,84.562,20.137,750,752,0.1011,19.938,19.778,26.73,-1
79,84.562,20.13,750,752,0.09595,19.96,19.784,26.73,-1
80,84.562,20.126,750,752,0.09045,19.94,19.757,26.73,-1
81,84.562,20.125,750,752,0.07948,19.969,19.734,26.73,-1
82,84.562,20.129,750,752,0.07916,19.967,19.766,26.73,-1
83,84.562,20.132,750,752,0.07925,19.939,19.789,26.73,102
84,84.562,20.134,750,752,0.07773,19.939,19.742,26.73,-1
85,84.563,20.136,750,752,0.07343,19.929,19.768,26.73,-1
86,84.563,20.137,750,751,0.06979,19.96,19.741,26.73,-1
87,84.563,20.139,750,751,0.06703,19.933,19.754,26.73,-1
88,84.563,20.14,750,751,0.09531,19.939,19.749,26.73,-1
89,84.563,20.14,750,751,0.07712,19.956,19.749,26.73,114
90,84.562,20.142,750,751,0.05893,19.959,19.738,26.73,-1
91,84.563,20.144,750,751,0.05926,19.952,19.732,26.73,102
92,84.563,20.147,750,751,0.07653,19.934,19.781,26.73,-1
93,84.564,20.15,750,751,0.04748,19.945,19.765,26.73,-1
94,84.564,20.152,750,751,0.06939,19.958,19.759,26.73,-1
95,84.563,20.154,750,751,0.07642,19.946,19.756,26.73,-1
96,84.562,20.156,750,751,0.07258,19.95,19.756,26.73,-1
97,84.562,20.161,750,751,0.03254,19.962,19.781,26.73,-1
98,84.562,20.163,750,751,0.04855,19.938,19.789,26.73,-1
