Seconds,Barometric_Pressure,O2,FlowSet,Flow_Rate,CO2,Temp__Aux1_,Temp__Aux2_,FoxBoxTemp,Marker
0,83.573,20.217,750,750,0.00097,17.52,17.385,24.64,-1
1,83.573,20.217,750,750,0.00097,17.52,17.385,24.64,-1
2,83.572,20.218,750,750,0.00052,17.542,17.4,24.64,-1
3,83.573,20.216,750,750,0.00036,17.521,17.35,24.64,-1
4,83.573,20.215,750,750,-0.00017,17.516,17.393,24.64,-1
5,83.573,20.216,750,750,-0.00059,17.529,17.395,24.64,-1
6,83.573,20.216,750,750,-0.001,17.547,17.341,24.64,-1
7,83.573,20.215,750,750,-0.00083,17.524,17.342,24.64,-1
8,83.573,20.214,750,750,-0.00085,17.532,17.344,24.64,-1
9,83.573,20.213,750,750,-0.00082,17.524,17.343,24.64,-1
10,83.573,20.215,750,750,-0.00108,17.55,17.368,24.64,-1
11,83.573,20.215,750,750,-0.0009,17.54,17.342,24.64,-1
12,83.574,20.215,750,750,-0.00136,17.555,17.344,24.64,-1
13,83.574,20.214,750,750,-0.00113,17.541,17.359,24.64,-1
14,83.574,20.215,750,750,-0.00079,17.554,17.36,24.64,-1
15,83.574,20.215,750,750,-0.00063,17.52,17.383,24.64,-1
16,83.574,20.215,750,750,-0.00081,17.513,17.354,24.64,-1
17,83.574,20.214,750,750,-0.00106,17.515,17.417,24.64,-1
18,83.574,20.215,750,750,-0.00114,17.532,17.38,24.64,-1
19,83.574,20.214,750,750,-0.00058,17.509,17.369,24.65,-1
20,83.574,20.216,750,750,-0.00068,17.521,17.353,24.65,-1
21,83.574,20.214,750,750,-0.00093,17.523,17.356,24.65,-1
22,83.574,20.215,750,750,-0.0009,17.541,17.385,24.65,-1
23,83.575,20.215,750,750,-0.00102,17.565,17.36,24.65,-1
24,83.575,20.214,750,750,-0.00092,17.55,17.357,24.65,-1
25,83.575,20.215,750,750,-0.0009,17.53,17.352,24.65,-1
26,83.575,20.216,750,750,-0.00089,17.525,17.36,24.65,-1
27,83.575,20.216,750,750,-0.00126,17.544,17.354,24.65,-1
28,83.575,20.216,750,750,-0.00188,17.516,17.349,24.65,-1
29,83.575,20.214,750,750,-0.0019,17.532,17.395,24.65,-1
30,83.575,20.215,750,750,-0.00153,17.533,17.377,24.65,-1
31,83.575,20.216,750,750,-0.00126,17.513,17.332,24.65,-1
32,83.575,20.215,750,750,-0.00105,17.533,17.336,24.65,-1
33,83.576,20.215,750,750,-0.00089,17.525,17.335,24.65,-1
34,83.576,20.214,750,750,-0.00113,17.526,17.349,24.65,-1
35,83.576,20.214,750,750,-0.00213,17.508,17.354,24.65,-1
36,83.576,20.213,750,750,-0.00136,17.512,17.326,24.65,-1
37,83.576,20.215,750,750,-0.00118,17.508,17.343,24.65,-1
38,83.576,20.215,750,750,-0.00095,17.522,17.33,24.65,-1
39,83.576,20.217,750,750,-0.00098,17.533,17.33,24.65,-1
40,83.576,20.215,750,750,-0.00073,17.507,17.344,24.65,-1
41,83.577,20.215,750,750,-0.00104,17.512,17.341,24.65,-1
42,83.577,20.217,750,750,-0.00073,17.553,17.335,24.65,-1
43,83.577,20.216,750,750,-0.00052,17.536,17.319,24.65,-1
44,83.577,20.215,750,750,-0.0008,17.543,17.32,24.65,-1
45,83.577,20.216,750,750,-0.00081,17.519,17.347,24.65,-1
46,83.577,20.216,750,750,-0.00099,17.517,17.356,24.65,-1
47,83.577,20.216,750,750,-0.00039,17.517,17.33,24.65,-1
48,83.577,20.214,750,750,-0.00045,17.54,17.32,24.65,-1
49,83.578,20.216,750,750,-0.00105,17.505,17.337,24.65,-1
50,83.578,20.215,750,750,-0.00095,17.516,17.337,24.65,-1
51,83.577,20.214,750,750,-0.00121,17.521,17.331,24.65,-1
52,83.577,20.213,750,750,-0.00103,17.54,17.327,24.65,-1
53,83.578,20.215,750,750,-0.00089,17.528,17.37,24.65,-1
54,83.578,20.215,750,750,-0.00079,17.512,17.324,24.65,-1
55,83.578,20.215,750,750,-0.00076,17.529,17.344,24.65,-1
56,83.578,20.215,750,750,-0.00089,17.545,17.378,24.65,-1
57,83.579,20.216,750,750,-0.00067,17.52,17.429,24.65,-1
58,83.579,20.217,750,750,-0.00103,17.556,17.414,24.65,-1
59,83.578,20.216,750,750,-0.00104,17.51,17.475,24.65,-1
60,83.578,20.216,750,750,-0.00088,17.518,17.535,24.65,-1
61,83.579,20.217,750,750,-0.00061,17.524,17.582,24.65,-1
62,83.579,20.217,750,750,-0.00068,17.514,17.575,24.65,-1
63,83.579,20.215,750,750,-0.00098,17.511,17.597,24.65,-1
64,83.579,20.215,750,750,-0.00089,17.537,17.598,24.65,-1
65,83.579,20.216,750,750,-0.00087,17.534,17.613,24.65,-1
66,83.579,20.216,750,750,-0.00079,17.531,17.668,24.65,-1
67,83.579,20.216,750,750,-0.00063,17.511,17.636,24.65,-1
68,83.579,20.214,750,750,-0.0012,17.519,17.658,24.65,-1
69,83.579,20.215,750,750,-0.00096,17.543,17.742,24.65,-1
70,83.579,20.215,750,750,-0.00132,17.559,17.759,24.65,-1
71,83.578,20.214,750,750,-0.00117,17.522,17.825,24.65,-1
72,83.579,20.215,750,750,-0.00088,17.521,17.856,24.65,-1
73,83.579,20.215,750,750,-0.001,17.522,17.856,24.65,-1
74,83.58,20.216,750,750,-0.00085,17.52,17.868,24.65,-1
75,83.579,20.216,750,750,-0.00112,17.525,17.878,24.65,-1
76,83.578,20.216,750,750,-0.00063,17.527,17.904,24.65,-1
77,83.578,20.216,750,750,-0.00064,17.543,17.957,24.65,-1
78,83.577,20.216,750,750,-0.00058,17.541,17.969,24.65,-1
79,83.578,20.215,750,750,-0.00049,17.52,18.01,24.65,-1
80,83.577,20.217,750,750,-0.00084,17.524,18.01,24.65,-1
81,83.577,20.216,750,750,-0.00093,17.551,18.055,24.65,-1
82,83.577,20.217,750,750,-0.00104,17.554,18.074,24.65,-1
